record_id,full_text_status,full_text_location,notes
R7ECF02CF6B42,not_retrievable,,No OA copy found via Unpaywall.
RB1635D90E334,not_retrievable,,No OA copy found via Unpaywall.
RF99ABC2B4FB6,not_retrievable,,No OA copy found via Unpaywall.
R5547B821BAB4,not_retrievable,,No OA copy found via Unpaywall.
R44267D49729E,not_retrievable,,No OA copy found via Unpaywall.
R3574A06B83AA,not_retrievable,,No OA copy found via Unpaywall.
R6A68A9A48B08,not_retrievable,,No OA copy found via Unpaywall.
R1316230566E0,not_retrievable,,No OA copy found via Unpaywall.
RE316D8FE56F9,not_retrievable,,No OA copy found via Unpaywall.
R7014B1416C51,not_retrievable,,No OA copy found via Unpaywall.
R65EBC7ECA966,not_retrievable,,No OA copy found via Unpaywall.
R1E6140D34F5B,not_retrievable,,No OA copy found via Unpaywall.
R0024ADA0FEB9,not_retrievable,,No OA copy found via Unpaywall.
R8E72FB525805,not_retrievable,,No OA copy found via Unpaywall.
R6320FFEFE422,not_retrievable,,No OA copy found via Unpaywall.
RFAED90B6DD97,not_retrievable,,No OA copy found via Unpaywall.
R88EFF7F26433,not_retrievable,,No OA copy found via Unpaywall.
RC3335002207F,not_retrievable,,No OA copy found via Unpaywall.
RC05659F81735,not_retrievable,,No OA copy found via Unpaywall.
R077E94B13A48,not_retrievable,,No OA copy found via Unpaywall.
R4081B5E7DA79,not_retrievable,,No OA copy found via Unpaywall.
R43D8D11604A8,not_retrievable,,No OA copy found via Unpaywall.
R3174318091AE,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R3174318091AE_loan_2018.pdf,Retrieved OA via https://www.nature.com/articles/s41599-018-0133-5.pdf
R2FEEB16FC1F4,not_retrievable,,No OA copy found via Unpaywall.
R4F31B0C52D55,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R4F31B0C52D55_barral_2018.pdf,Retrieved OA via https://www.cambridge.org/core/services/aop-cambridge-core/content/view/EE07FFABEE0721EFF517871106715197/S0020589318000301a.pdf/div-class-title-towards-judicial-coordination-for-good-water-governance-div.pdf
R1C1A13D65727,not_retrievable,,No OA copy found via Unpaywall.
R8AD13170998A,not_retrievable,,No OA copy found via Unpaywall.
R7ED85B2C31E2,not_retrievable,,No OA copy found via Unpaywall.
R1573575F847B,not_retrievable,,No OA copy found via Unpaywall.
RCC0D2A422FD2,not_retrievable,,No OA copy found via Unpaywall.
RACFFE4F7F72C,not_retrievable,,Failed to download PDF from https://www.emerald.com/insight/content/doi/10.1108/IJCCSM-03-2017-0078/full/pdf?title=local-institutional-adaptation-for-sustainable-water-management-under-increasing-climatic-variability-and-change-a-case-in-the-mid-zambezi-valley-zimbabwe: HTTP Error 403: Forbidden
R9335906715C3,not_retrievable,,No OA copy found via Unpaywall.
RB71FF9D28692,not_retrievable,,No OA copy found via Unpaywall.
R411507C514D3,not_retrievable,,No OA copy found via Unpaywall.
R69DAF2833E28,not_retrievable,,No OA copy found via Unpaywall.
RAA5576887F58,not_retrievable,,No OA copy found via Unpaywall.
R553D7F2BD960,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/10/11/1704/pdf?version=1542801546: HTTP Error 403: Forbidden
REA26B447CC9E,not_retrievable,,No OA copy found via Unpaywall.
R66F2269B36E6,not_retrievable,,No OA copy found via Unpaywall.
RB26ACD9EDC54,not_retrievable,,No OA copy found via Unpaywall.
R41CA30F1CDC0,not_retrievable,,Failed to download PDF from https://www.tandfonline.com/doi/epdf/10.1080/02723638.2017.1292664?needAccess=true&role=button: HTTP Error 403: Forbidden
R45D6CE280D50,not_retrievable,,No OA copy found via Unpaywall.
RAF5FDD222D54,not_retrievable,,No OA copy found via Unpaywall.
R9BAE8BE9ADB8,not_retrievable,,No OA copy found via Unpaywall.
RF872EF36D65D,not_retrievable,,No OA copy found via Unpaywall.
R84FF08BBE70F,not_retrievable,,No OA copy found via Unpaywall.
R0D7758B42909,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R0D7758B42909_baehler_2018.pdf,Retrieved OA via https://www.ecologyandsociety.org/vol23/iss4/art24/ES-2018-10537.pdf
R21BC744CC726,not_retrievable,,No OA copy found via Unpaywall.
RB67EF412F779,not_retrievable,,No OA copy found via Unpaywall.
R7AD6341D9810,not_retrievable,,No OA copy found via Unpaywall.
