record_id,full_text_status,full_text_location,notes
R4E9A0FFE8BDE,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R4E9A0FFE8BDE_acero_2026.pdf,Retrieved OA via https://iopscience.iop.org/article/10.1088/2515-7620/ae9526/pdf
R4B98C5717E00,not_retrievable,,No OA copy found via Unpaywall.
R50E028EACDD8,not_retrievable,,No OA copy found via Unpaywall.
R20286B7A363F,not_retrievable,,No OA copy found via Unpaywall.
R981381DE4EDB,not_retrievable,,Failed to download PDF from https://iwaponline.com/wp/article-pdf/doi/10.2166/wp.2026.343/1627950/wp2026343.pdf: HTTP Error 403: Forbidden
R4DE47C45D5E7,not_retrievable,,No OA copy found via Unpaywall.
R72774FD2AFC3,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R72774FD2AFC3_apolinário_2026.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1007/s10669-026-10118-6.pdf
RFF1E12E56199,not_retrievable,,No OA copy found via Unpaywall.
R71532FFFEE98,not_retrievable,,No OA copy found via Unpaywall.
R3D019E8E5156,not_retrievable,,No OA copy found via Unpaywall.
R23CFDC274C49,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R23CFDC274C49_wagner_2025.pdf,Retrieved OA via https://www.ecologyandsociety.org/vol30/iss1/art28/ES-2024-15825.pdf
RAB8A522ED04C,not_retrievable,,No OA copy found via Unpaywall.
R9AD7003AF54A,not_retrievable,,No OA copy found via Unpaywall.
RFF1B5C6AA713,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RFF1B5C6AA713_twalo_2025.pdf,Retrieved OA via OpenAlex extra thorough check
R58CA84193B9A,not_retrievable,,No OA copy found via Unpaywall.
R5414D551E759,not_retrievable,,No OA copy found via Unpaywall.
RC1B5671D6A25,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RC1B5671D6A25_tshona_2025.pdf,Retrieved OA via https://apsdpr.org/index.php/apsdpr/article/download/873/1730
R2E4A07A45DF7,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R2E4A07A45DF7_mwale_2025.pdf,Retrieved OA via https://rsisinternational.org/journals/ijriss/uploads/vol9-iss11-pg5218-5245-202512_pdf.pdf
R3A70FDFC6D73,not_retrievable,,No OA copy found via Unpaywall.
RC2589236B62D,not_retrievable,,No OA copy found via Unpaywall.
RCEAC0EA080F5,not_retrievable,,No OA copy found via Unpaywall.
R5C53283B5508,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R5C53283B5508_mwale_2025.pdf,Retrieved OA via https://rsisinternational.org/journals/ijriss/uploads/vol9-iss11-pg7473-7488-202512_pdf.pdf
RBF0EEF1CDA94,not_retrievable,,No OA copy found via Unpaywall.
R3413BD542FE9,not_retrievable,,No OA copy found via Unpaywall.
R58D7B6FD8404,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2071-1050/17/16/7542/pdf?version=1755765937: HTTP Error 403: Forbidden
RFFE690159838,not_retrievable,,No OA copy found via Unpaywall.
RB3B4132C6819,not_retrievable,,No OA copy found via Unpaywall.
R478331BF43AC,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R478331BF43AC_tiwari_2025.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1007/s43832-025-00297-9.pdf
R68F11D7E3F64,not_retrievable,,No OA copy found via Unpaywall.
R488556F294EB,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R488556F294EB_abubakari_2025.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1007/s43832-025-00286-y.pdf
