record_id,full_text_status,full_text_location,notes
R53F48CC1C325,not_retrievable,,No OA copy found via Unpaywall.
R7C949ACC3547,not_retrievable,,Failed to download PDF from https://www.oecd-ilibrary.org/deliver/b57c5673-en.pdf?itemId=%2Fcontent%2Fpaper%2Fb57c5673-en&mimeType=pdf: HTTP Error 403: Forbidden
R3A22CC776E0C,not_retrievable,,Failed to download PDF from https://historiamexicana.colmex.mx/index.php/RHM/article/download/4343/4597: HTTP Error 403: Forbidden
R08432C1433E1,not_retrievable,,No OA copy found via Unpaywall.
RF6BBAB3B715A,not_retrievable,,No OA copy found via Unpaywall.
RF25B3781B68F,not_retrievable,,No OA copy found via Unpaywall.
RD6989A348540,not_retrievable,,No OA copy found via Unpaywall.
REBE5D87F4863,not_retrievable,,No OA copy found via Unpaywall.
RB16C44026722,not_retrievable,,No OA copy found via Unpaywall.
R13BB56FEF2D1,not_retrievable,,No OA copy found via Unpaywall.
R08D69073936F,not_retrievable,,No OA copy found via Unpaywall.
R3B8A844C603A,not_retrievable,,Failed to download PDF from https://www.tandfonline.com/doi/pdf/10.1080/0376835X.2019.1647834?needAccess=true: HTTP Error 403: Forbidden
RD27904846B58,not_retrievable,,No OA copy found via Unpaywall.
RF349D3658F7A,not_retrievable,,No OA copy found via Unpaywall.
RDFCF5EEB6D4C,not_retrievable,,No OA copy found via Unpaywall.
R058C9273C2A0,not_retrievable,,No OA copy found via Unpaywall.
R08C74B34D928,not_retrievable,,No OA copy found via Unpaywall.
RFBA8D18DE6E5,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RFBA8D18DE6E5_patricio_2020.pdf,Retrieved OA via https://revistas.unal.edu.co/index.php/rcg/article/download/72621/pdf
R155835EF1B8F,not_retrievable,,No OA copy found via Unpaywall.
RD307D2A10430,not_retrievable,,No OA copy found via Unpaywall.
R9B9A3A5EC38A,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R9B9A3A5EC38A_schellenberg_2020.pdf,Retrieved OA via https://www.frontiersin.org/articles/10.3389/fenvs.2020.00030/pdf
R76F75BE321C2,not_retrievable,,No OA copy found via Unpaywall.
R60F71A700ACB,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R60F71A700ACB_kemp_2020.pdf,Retrieved OA via https://apsdpr.org/index.php/apsdpr/article/download/368/563
R8C3B9336EE53,not_retrievable,,No OA copy found via Unpaywall.
R53EBEDE9C17E,not_retrievable,,No OA copy found via Unpaywall.
RD78AE673EBBE,not_retrievable,,No OA copy found via Unpaywall.
RDE6421C47FFA,not_retrievable,,No OA copy found via Unpaywall.
R41D39ACE327D,not_retrievable,,No OA copy found via Unpaywall.
RD69D09F09A2C,not_retrievable,,No OA copy found via Unpaywall.
R41B5B87B13D6,not_retrievable,,No OA copy found via Unpaywall.
RBF137C46686B,not_retrievable,,No OA copy found via Unpaywall.
R7F48D429FD5A,not_retrievable,,No OA copy found via Unpaywall.
RE95913A77DD3,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RE95913A77DD3_yasmin_2020.pdf,Retrieved OA via OpenAlex extra thorough check
R0312B751BEAE,not_retrievable,,No OA copy found via Unpaywall.
R59FA69D33A66,not_retrievable,,No OA copy found via Unpaywall.
RB432D9F6004C,not_retrievable,,No OA copy found via Unpaywall.
R0B45001AA9BF,not_retrievable,,No OA copy found via Unpaywall.
R8B124C563097,not_retrievable,,No OA copy found via Unpaywall.
R4459E55C5E6C,not_retrievable,,No OA copy found via Unpaywall.
R01210FAAED72,not_retrievable,,No OA copy found via Unpaywall.
RCBBF97B6D984,not_retrievable,,No OA copy found via Unpaywall.
RE39C57FE50BB,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RE39C57FE50BB_pedro_2020.pdf,Retrieved OA via https://eprints.leedsbeckett.ac.uk/id/eprint/6154/1/UnderstandingGovernanceImplementationRainwaterSystemsAmazonBelemAM-CARDOSO-CASTRO.pdf
R517B2B03D8CF,not_retrievable,,No OA copy found via Unpaywall.
R55F012C376B7,not_retrievable,,No OA copy found via Unpaywall.
R07553B7C3E18,not_retrievable,,No OA copy found via Unpaywall.
R64C3FC5E41E6,not_retrievable,,No OA copy found via Unpaywall.
R3A5564D238C0,not_retrievable,,No OA copy found via Unpaywall.
R7EFDC0F46ED4,not_retrievable,,No OA copy found via Unpaywall.
RA20148E13D2F,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RA20148E13D2F_velásquez_2020.pdf,Retrieved OA via https://revistas.unal.edu.co/index.php/cienciapol/article/download/86373/75070
RA1DFE2CFED47,not_retrievable,,No OA copy found via Unpaywall.
