record_id,full_text_status,full_text_location,notes
R0AD017809DBB,not_retrievable,,No OA copy found via Unpaywall.
R2F0303FF9A77,not_retrievable,,No OA copy found via Unpaywall.
RC394C0D56B1D,not_retrievable,,No OA copy found via Unpaywall.
R443F17981225,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R443F17981225_rosen_2023.pdf,Retrieved OA via OpenAlex extra thorough check
R5423B2553ABE,not_retrievable,,No OA copy found via Unpaywall.
RA9D96B9BDDDB,not_retrievable,,No OA copy found via Unpaywall.
R178B38D4B00E,not_retrievable,,No OA copy found via Unpaywall.
RB54E6DEA3BC1,not_retrievable,,No OA copy found via Unpaywall.
RCCB8049AC28D,not_retrievable,,No OA copy found via Unpaywall.
R713FCE4485F0,not_retrievable,,Failed to download PDF from https://iwaponline.com/wp/article-pdf/doi/10.2166/wp.2023.173/1315406/wp2023173.pdf: HTTP Error 403: Forbidden
R52422EAFB872,not_retrievable,,No OA copy found via Unpaywall.
R753DD4C45E5E,not_retrievable,,No OA copy found via Unpaywall.
R23292D1BEA8A,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R23292D1BEA8A_abigail_2023.pdf,Retrieved OA via https://dilemascontemporaneoseducacionpoliticayvalores.com/index.php/dilemas/article/download/3898/3824
RE6A753BADE5C,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/puh2.118: HTTP Error 403: Forbidden
R53B0A20B37BE,not_retrievable,,No OA copy found via Unpaywall.
RB8BD27638F17,not_retrievable,,No OA copy found via Unpaywall.
R589F244C9832,not_retrievable,,No OA copy found via Unpaywall.
R198209A1D839,not_retrievable,,No OA copy found via Unpaywall.
R595EA673F5EF,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/aman.13811: HTTP Error 403: Forbidden
R345D7E2BCAC6,not_retrievable,,No OA copy found via Unpaywall.
RD1D7FB8C4689,not_retrievable,,No OA copy found via Unpaywall.
R9DF9434E2D9D,not_retrievable,,No OA copy found via Unpaywall.
R6591D0EDB6DC,not_retrievable,,No OA copy found via Unpaywall.
R2C5270DE77D8,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/14/13/2009/pdf?version=1656037144: HTTP Error 403: Forbidden
RFF5921638726,not_retrievable,,No OA copy found via Unpaywall.
RD194E0B10486,not_retrievable,,No OA copy found via Unpaywall.
RF4D1C04A810D,not_retrievable,,No OA copy found via Unpaywall.
RA038D96CD0A7,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RA038D96CD0A7_hutete_2022.pdf,Retrieved OA via https://apsdpr.org/index.php/apsdpr/article/download/641/1294
RE99696ED8BA5,not_retrievable,,No OA copy found via Unpaywall.
R433871963AD6,not_retrievable,,No OA copy found via Unpaywall.
R43B059E52C49,not_retrievable,,No OA copy found via Unpaywall.
R9574CF1015C3,not_retrievable,,No OA copy found via Unpaywall.
R09137E1E91C7,not_retrievable,,No OA copy found via Unpaywall.
RD864629E91F7,not_retrievable,,Failed to download PDF from https://iwaponline.com/wp/article-pdf/24/4/608/1043878/024040608.pdf: HTTP Error 403: Forbidden
RFE91C1FF6673,not_retrievable,,No OA copy found via Unpaywall.
RC869B89B74B1,not_retrievable,,No OA copy found via Unpaywall.
RF18512D78495,not_retrievable,,No OA copy found via Unpaywall.
R57E2E42E4684,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R57E2E42E4684_pillay_2022.pdf,Retrieved OA via https://apsdpr.org/index.php/apsdpr/article/download/593/1175
R4F2E31188545,not_retrievable,,No OA copy found via Unpaywall.
R9A4CB3FBB052,not_retrievable,,No OA copy found via Unpaywall.
RB984917945E7,not_retrievable,,No OA copy found via Unpaywall.
R29A4CD6FD367,not_retrievable,,No OA copy found via Unpaywall.
RB33C22FC6E6E,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RB33C22FC6E6E_michaels_2022.pdf,Retrieved OA via OpenAlex extra thorough check
R33BE18F9D40F,not_retrievable,,No OA copy found via Unpaywall.
RBB6D12489912,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/14/18/2914/pdf?version=1663410318: HTTP Error 403: Forbidden
R52C7515A9FCF,not_retrievable,,No OA copy found via Unpaywall.
RA96DECD2A263,not_retrievable,,Failed to download PDF from https://uclpress.scienceopen.com/document_file/ea84811d-413d-4df6-84b6-50308797159b/ScienceOpen/rfa06010004.pdf: HTTP Error 403: Forbidden
R5E904D875455,not_retrievable,,No OA copy found via Unpaywall.
R18840989A24B,not_retrievable,,No OA copy found via Unpaywall.
R3C9BD0E0108D,not_retrievable,,No OA copy found via Unpaywall.
