record_id,full_text_status,full_text_location,notes
RDBDBB4F39AE0,not_retrievable,,No OA copy found via Unpaywall.
R32EF21906A9F,not_retrievable,,No OA copy found via Unpaywall.
RFF8A4C071501,not_retrievable,,No OA copy found via Unpaywall.
R3A3E97D51FC7,not_retrievable,,No OA copy found via Unpaywall.
R653891430501,not_retrievable,,No OA copy found via Unpaywall.
RAF15F47BD74F,not_retrievable,,No OA copy found via Unpaywall.
R7A1EB1512BE4,not_retrievable,,No OA copy found via Unpaywall.
R14D92D589123,not_retrievable,,No OA copy found via Unpaywall.
RF93BC0D925B3,not_retrievable,,No OA copy found via Unpaywall.
RDA2517B5D58E,not_retrievable,,No OA copy found via Unpaywall.
R7646278F4075,not_retrievable,,No OA copy found via Unpaywall.
RF7F8D43984CE,not_retrievable,,No OA copy found via Unpaywall.
REA39654B750D,not_retrievable,,No OA copy found via Unpaywall.
R8094C9F76A2E,not_retrievable,,No OA copy found via Unpaywall.
R78C1CB0A4FC9,not_retrievable,,No OA copy found via Unpaywall.
R8277D5F60CD4,not_retrievable,,No OA copy found via Unpaywall.
RF166266361BD,not_retrievable,,No OA copy found via Unpaywall.
RB1BD766758CF,not_retrievable,,No OA copy found via Unpaywall.
R401566C6D1F6,not_retrievable,,No OA copy found via Unpaywall.
R74287BEE0595,not_retrievable,,No OA copy found via Unpaywall.
R87654C2FD7AA,not_retrievable,,Failed to download PDF from https://dspace.lib.cranfield.ac.uk/bitstreams/10121358-5fbe-462a-8229-2266ca8b8c0e/download: HTTP Error 403: Forbidden
R5F816EF47755,not_retrievable,,No OA copy found via Unpaywall.
R5FAEF4C373E7,not_retrievable,,No OA copy found via Unpaywall.
R43F7DF65A6A0,not_retrievable,,No OA copy found via Unpaywall.
R5C1AE58C70FF,not_retrievable,,No OA copy found via Unpaywall.
RBCDE0E7C6962,not_retrievable,,No OA copy found via Unpaywall.
R80EFC63E1487,not_retrievable,,No OA copy found via Unpaywall.
RE17576EC9085,not_retrievable,,No OA copy found via Unpaywall.
R77C65607B9D2,not_retrievable,,No OA copy found via Unpaywall.
RC2AB966A3236,not_retrievable,,No OA copy found via Unpaywall.
RD00CC5C728CA,not_retrievable,,No OA copy found via Unpaywall.
RC83B2F8DABA8,not_retrievable,,No OA copy found via Unpaywall.
R3F4A87542A1C,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R3F4A87542A1C_garcia-gallego_2012.pdf,Retrieved OA via https://revintsociologia.revistas.csic.es/index.php/revintsociologia/article/download/461/482/722
R29303CD53875,not_retrievable,,No OA copy found via Unpaywall.
R974FD3D71CCE,not_retrievable,,No OA copy found via Unpaywall.
R92E20B0729D7,not_retrievable,,Failed to download PDF from https://journals.sagepub.com/doi/pdf/10.1177/0021909611429922?download=true: HTTP Error 403: Forbidden
RE6EEC29886F0,not_retrievable,,No OA copy found via Unpaywall.
R5514D2439F0C,not_retrievable,,No OA copy found via Unpaywall.
R592ACB0FBD22,not_retrievable,,No OA copy found via Unpaywall.
RD7AE4702CA0B,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RD7AE4702CA0B_galizoni_2011.pdf,Retrieved OA via https://www.scielo.br/j/asoc/a/8dFLC9vRn3xSCDnMqthbFMv/?lang=pt&format=pdf
R4E68BD8F3368,not_retrievable,,No OA copy found via Unpaywall.
R21570E47C3A1,not_retrievable,,No OA copy found via Unpaywall.
RA40422CA051D,not_retrievable,,No OA copy found via Unpaywall.
RA5369197925F,not_retrievable,,No OA copy found via Unpaywall.
R9CCA5D7854A6,not_retrievable,,No OA copy found via Unpaywall.
RD30EA40D7E40,not_retrievable,,No OA copy found via Unpaywall.
R41A91E60A210,not_retrievable,,No OA copy found via Unpaywall.
R0086649A35D6,not_retrievable,,No OA copy found via Unpaywall.
RF2A12EA02B7B,not_retrievable,,No OA copy found via Unpaywall.
RA8BE7511205C,not_retrievable,,No OA copy found via Unpaywall.
