record_id,full_text_status,full_text_location,notes
R7180E92CAB54,not_retrievable,,No OA copy found via Unpaywall.
R95D6D3170344,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R95D6D3170344_harris_2020.pdf,Retrieved OA via OpenAlex extra thorough check
R0B762667B98F,not_retrievable,,No OA copy found via Unpaywall.
R77355A6C9E10,not_retrievable,,No OA copy found via Unpaywall.
R45B892C461F4,not_retrievable,,No OA copy found via Unpaywall.
RD229B228F6FB,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RD229B228F6FB_lópez-ruiz_2020.pdf,Retrieved OA via OpenAlex extra thorough check
REC6425C03D7B,not_retrievable,,No OA copy found via Unpaywall.
R3ED39C5B7F5D,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/10/4/996/829024/washdev0100996.pdf: HTTP Error 403: Forbidden
RE3D1C4169CAE,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RE3D1C4169CAE_ekumah_2020.pdf,Retrieved OA via OpenAlex extra thorough check
R123EABE57C5A,not_retrievable,,Failed to download PDF from https://www.mdpi.com/1660-4601/17/19/7201/pdf?version=1602567649: HTTP Error 403: Forbidden
RE8CF1FD19CE7,not_retrievable,,No OA copy found via Unpaywall.
R8B05A0CEBDD0,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R8B05A0CEBDD0_azmanajaya_2020.pdf,Retrieved OA via https://iopscience.iop.org/article/10.1088/1742-6596/1464/1/012052/pdf
RFD5A081230C5,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/12/2/567/pdf?version=1582102883: HTTP Error 403: Forbidden
R76F882DBFBC5,not_retrievable,,No OA copy found via Unpaywall.
R00DA63CC6F36,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/dpr.12428: HTTP Error 403: Forbidden
R66871E6DA5D1,not_retrievable,,No OA copy found via Unpaywall.
RE992755C7ABF,not_retrievable,,No OA copy found via Unpaywall.
RE4B8992DC140,not_retrievable,,Failed to download PDF from https://www.mdpi.com/1660-4601/17/15/5298/pdf?version=1595500620: HTTP Error 403: Forbidden
R7CD58D2E7BE3,not_retrievable,,No OA copy found via Unpaywall.
R54D4AEC2087E,not_retrievable,,Failed to download PDF from https://www.tandfonline.com/doi/pdf/10.1080/09640568.2019.1671815?needAccess=true: HTTP Error 403: Forbidden
RFD27AC6C215B,not_retrievable,,Failed to download PDF from https://iwaponline.com/wp/article-pdf/22/2/193/681681/022020193.pdf: HTTP Error 403: Forbidden
RE290B71E882F,not_retrievable,,No OA copy found via Unpaywall.
R777E7407DCD6,not_retrievable,,No OA copy found via Unpaywall.
RB478DA4B0C95,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RB478DA4B0C95_carey_2020.pdf,Retrieved OA via OpenAlex extra thorough check
R31F7BB4FD2AD,not_retrievable,,No OA copy found via Unpaywall.
RC28E7E20373D,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/10/4/1026/829010/washdev0101026.pdf: HTTP Error 403: Forbidden
R2F5B70B881D1,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2019WR025330: HTTP Error 403: Forbidden
R41F032E11DB1,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S0959378020307354/pdf: HTTP Error 403: Forbidden
R9F1B737223A9,not_retrievable,,No OA copy found via Unpaywall.
R2DA5E4A135EB,not_retrievable,,No OA copy found via Unpaywall.
R8E5EFB68BF7B,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R8E5EFB68BF7B_siddiquee_2020.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1007/s40710-020-00462-3.pdf
RE26DB8683A1F,not_retrievable,,No OA copy found via Unpaywall.
R77FE93587FBF,not_retrievable,,No OA copy found via Unpaywall.
R4A47737437B9,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R4A47737437B9_jiménez_2020.pdf,Retrieved OA via https://uexternado3.metarevistas.org/index.php/tursoc/article/download/6269/8194
R7DF720007123,not_retrievable,,No OA copy found via Unpaywall.
RE2A16C9561C1,not_retrievable,,No OA copy found via Unpaywall.
RFF0074EB6908,not_retrievable,,No OA copy found via Unpaywall.
R69C019A0A542,not_retrievable,,No OA copy found via Unpaywall.
R063CE14907E2,not_retrievable,,No OA copy found via Unpaywall.
R6938B010A8E7,not_retrievable,,No OA copy found via Unpaywall.
