record_id,full_text_status,full_text_location,notes
RD6A4E2B98389,not_retrievable,,No OA copy found via Unpaywall.
R768FC158FA5B,not_retrievable,,No OA copy found via Unpaywall.
RBADD83B9D09A,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S1474706522000493/pdf: HTTP Error 403: Forbidden
R00F3F0AE116B,not_retrievable,,No OA copy found via Unpaywall.
R3910B0D419CF,not_retrievable,,No OA copy found via Unpaywall.
RD4146C231B07,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RD4146C231B07_cord_2022.pdf,Retrieved OA via https://journals.plos.org/water/article/file?id=10.1371/journal.pwat.0000003&type=printable
R7FA19A7B8819,not_retrievable,,No OA copy found via Unpaywall.
R0B35E79268FB,not_retrievable,,No OA copy found via Unpaywall.
R03824D388779,not_retrievable,,No OA copy found via Unpaywall.
R2FD78ECD7A87,not_retrievable,,No OA copy found via Unpaywall.
RCA1276EC1E3F,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RCA1276EC1E3F_vilarinho_2022.pdf,Retrieved OA via https://www.scielo.br/j/esa/a/z7J3JwfGx8B5ZYnrKCPnKrM/?lang=pt&format=pdf
R909EC228A5A0,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/14/15/2369/pdf?version=1659514203: HTTP Error 403: Forbidden
R9AB7DE304D07,not_retrievable,,No OA copy found via Unpaywall.
R2C27ABFF8EF6,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R2C27ABFF8EF6_mohapatra_2022.pdf,Retrieved OA via https://www.nirdprojms.in/index.php/jrd/article/download/160020/116955
R9B3445F82EB1,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S0048969721049299/pdf: HTTP Error 403: Forbidden
R266C31733ECD,not_retrievable,,No OA copy found via Unpaywall.
R922FAF988B94,not_retrievable,,No OA copy found via Unpaywall.
R3BE5AC2AD275,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R3BE5AC2AD275_günther_2022.pdf,Retrieved OA via https://www.nature.com/articles/s41467-022-30812-8.pdf
RAE29A1F95856,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RAE29A1F95856_saxena_2022.pdf,Retrieved OA via OpenAlex extra thorough check
R34F67D862D3B,not_retrievable,,No OA copy found via Unpaywall.
RBE444DC1D837,not_retrievable,,No OA copy found via Unpaywall.
R1B9787CC2A79,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R1B9787CC2A79_moulds_2022.pdf,Retrieved OA via https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0265167&type=printable
RF18D44C79805,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RF18D44C79805_de_2022.pdf,Retrieved OA via https://www.publicacoes.uniceub.br/RBPP/article/download/7919/pdf
R06EAFC8382BE,not_retrievable,,No OA copy found via Unpaywall.
R78F5B66C5C9F,not_retrievable,,Failed to download PDF from https://iwaponline.com/h2open/article-pdf/5/1/1/1031767/h2oj0050001.pdf: HTTP Error 403: Forbidden
RBC82A4BC7CA1,not_retrievable,,No OA copy found via Unpaywall.
R2B8D2F8F5CD6,not_retrievable,,No OA copy found via Unpaywall.
RF6B522F1675F,not_retrievable,,No OA copy found via Unpaywall.
RD841349D5ED3,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/14/20/3209/pdf?version=1666679008: HTTP Error 403: Forbidden
RDC81C21BAB76,not_retrievable,,No OA copy found via Unpaywall.
R724B4C3FA211,not_retrievable,,No OA copy found via Unpaywall.
R972D583A072D,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R972D583A072D_masiangoako_2022.pdf,Retrieved OA via OpenAlex extra thorough check
R65D5267860B3,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R65D5267860B3_pu_2022.pdf,Retrieved OA via https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0270847&type=printable
RA9578886BE98,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RA9578886BE98_de_2022.pdf,Retrieved OA via https://periodicos.uninove.br/geas/article/download/20281/10038
R85FEE8235DF2,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R85FEE8235DF2_behl_2022.pdf,Retrieved OA via https://conflictandhealth.biomedcentral.com/track/pdf/10.1186/s13031-022-00454-0
RAF06690B7A76,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RAF06690B7A76_winmore_2022.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1007/s12132-021-09447-3.pdf
R4818B7F566CE,not_retrievable,,No OA copy found via Unpaywall.
R3D4E9479ACD7,not_retrievable,,Failed to download PDF from https://iwaponline.com/h2open/article-pdf/5/2/248/1059560/h2oj0050248.pdf: HTTP Error 403: Forbidden
RE0BF72A50A29,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RE0BF72A50A29_akbar_2022.pdf,Retrieved OA via https://www.frontiersin.org/articles/10.3389/fenvs.2022.863044/pdf
R355ECFDBF14D,not_retrievable,,No OA copy found via Unpaywall.
R07C7E4C10649,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S0016718522000999/pdf: HTTP Error 403: Forbidden
R9FA1C1004C69,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/12/5/417/1052099/washdev0120417.pdf: HTTP Error 403: Forbidden
RD93C9D05E8F4,not_retrievable,,No OA copy found via Unpaywall.
R49DDEAB1849F,not_retrievable,,Failed to download PDF from https://iwaponline.com/h2open/article-pdf/5/3/424/1088168/h2oj0050424.pdf: HTTP Error 403: Forbidden
RC558559512E1,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RC558559512E1_hepworth_2022.pdf,Retrieved OA via OpenAlex extra thorough check
R4288E0B980A6,not_retrievable,,No OA copy found via Unpaywall.
RD55593DF7353,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RD55593DF7353_adlakha_2022.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1007/s11356-022-18854-3.pdf
R69151C02A363,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/14/21/3589/pdf?version=1667895453: HTTP Error 403: Forbidden
R00E98F4E387F,not_retrievable,,Failed to download PDF from https://www.tandfonline.com/doi/pdf/10.1080/16549716.2021.2004730?needAccess=true: HTTP Error 403: Forbidden
R7B70065EDFE6,not_retrievable,,No OA copy found via Unpaywall.
