record_id,full_text_status,full_text_location,notes
R2C9B00386F85,not_retrievable,,No OA copy found via Unpaywall.
RAB6AA06D8E9D,not_retrievable,,Failed to download PDF from https://academic.oup.com/eurpub/article-pdf/35/Supplement_6/ckaf180.144/65784975/ckaf180.144.pdf: HTTP Error 403: Forbidden
R50D0039C4BFA,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R50D0039C4BFA_garcía_2025.pdf,Retrieved OA via https://www.ecologyandsociety.org/vol30/iss4/art47/ES-2025-16765.pdf
R0745C1EE881D,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R0745C1EE881D_abubakari_2025.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1007/s43832-025-00253-7.pdf
RCD6962026C0A,not_retrievable,,No OA copy found via Unpaywall.
R6D818EF2492A,not_retrievable,,No OA copy found via Unpaywall.
R22FCC752FA95,not_retrievable,,No OA copy found via Unpaywall.
R83113184DA6F,not_retrievable,,No OA copy found via Unpaywall.
R835B5C80B84D,not_retrievable,,Failed to download PDF from https://ajgd.journalofgovernance.com/index.php/ajgd/article/download/294/217: HTTP Error 406: Not Acceptable
RD5A2F6A69ED8,not_retrievable,,No OA copy found via Unpaywall.
R49D9781B5430,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R49D9781B5430_delia_2025.pdf,Retrieved OA via https://www.oecd.org/content/dam/oecd/en/publications/reports/2025/10/assessing-the-enabling-environment-for-investment-in-water-security-in-the-eu-s-eastern-partner-countries_2e8d2698/3f5d9a13-en.pdf
RE68DB735F2D8,not_retrievable,,No OA copy found via Unpaywall.
R278169A3D0E0,not_retrievable,,No OA copy found via Unpaywall.
R1261BA60DC49,not_retrievable,,No OA copy found via Unpaywall.
RC88A6B7A249D,not_retrievable,,No OA copy found via Unpaywall.
R2A63E76D009E,not_retrievable,,No OA copy found via Unpaywall.
RF50DA6E96710,not_retrievable,,No OA copy found via Unpaywall.
R96794C6736A8,not_retrievable,,No OA copy found via Unpaywall.
R9CEE97D89C54,not_retrievable,,No OA copy found via Unpaywall.
R708A63E184AE,not_retrievable,,No OA copy found via Unpaywall.
RCFA80916BCB0,not_retrievable,,No OA copy found via Unpaywall.
RFE66A4DA8153,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RFE66A4DA8153_jeppesen_2025.pdf,Retrieved OA via https://www.cambridge.org/core/services/aop-cambridge-core/content/view/7880C921594A4D6E3029C22519500464/S0002020625000460a.pdf/div-class-title-concretizing-the-right-to-water-engaging-infrastructurally-powerful-actors-in-nairobi-div.pdf
R2C6A7EC55C6D,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R2C6A7EC55C6D_aiyetan_2025.pdf,Retrieved OA via https://www.cogitatiopress.com/urbanplanning/article/download/10096/4645
R81C6FBA8C791,not_retrievable,,No OA copy found via Unpaywall.
REC9732CB9945,not_retrievable,,No OA copy found via Unpaywall.
RB284B6C584B0,not_retrievable,,No OA copy found via Unpaywall.
R002547F1FB80,not_retrievable,,No OA copy found via Unpaywall.
RCB553CF7160B,not_retrievable,,No OA copy found via Unpaywall.
R3FBFC627D351,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R3FBFC627D351_ongoma_2025.pdf,Retrieved OA via https://openaccessojs.com/JBReview/article/download/5470/2368
R228B6D79BA63,not_retrievable,,No OA copy found via Unpaywall.
