record_id,full_text_status,full_text_location,notes
R2A746B07BB89,not_retrievable,,No OA copy found via Unpaywall.
R0A361F399C81,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/9/3/581/635593/washdev0090581.pdf: HTTP Error 403: Forbidden
R4C0AB373567F,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/wat2.1354: HTTP Error 403: Forbidden
RC0A48E1C4D35,not_retrievable,,No OA copy found via Unpaywall.
R2D5B15E9481A,not_retrievable,,No OA copy found via Unpaywall.
R21CE6A0B8EA9,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R21CE6A0B8EA9_zaragoza-martí_2019.pdf,Retrieved OA via http://www.witpress.com/Secure/ejournals/papers/SDP140303f.pdf
R20AFC5AD5970,not_retrievable,,No OA copy found via Unpaywall.
RAFC08D21DB57,not_retrievable,,No OA copy found via Unpaywall.
R2E845619F614,not_retrievable,,Failed to download PDF from https://journals.sagepub.com/doi/pdf/10.1177/1087724X18780045: HTTP Error 403: Forbidden
RA9DF78BB57C0,not_retrievable,,No OA copy found via Unpaywall.
R87F24B4E11DF,not_retrievable,,No OA copy found via Unpaywall.
R1BCC5C034843,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R1BCC5C034843_makalela_2019.pdf,Retrieved OA via https://dergipark.org.tr/en/download/article-file/768702
RE370E2BDE97A,not_retrievable,,No OA copy found via Unpaywall.
R29D2BA596302,not_retrievable,,No OA copy found via Unpaywall.
R1C7F3BF224A7,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R1C7F3BF224A7_ho_2019.pdf,Retrieved OA via https://www.cambridge.org/core/services/aop-cambridge-core/content/view/6D46C053C2043B0F7DE3F2F9B631190D/9781108427821c1_1-28.pdf/public_goods_provision_in_china_and_india.pdf
RDE788100646E,not_retrievable,,No OA copy found via Unpaywall.
RF6E405620386,not_retrievable,,No OA copy found via Unpaywall.
RD2FC36DF2664,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/wat2.1344: HTTP Error 403: Forbidden
R84CEA3C0917E,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/fsn3.1155: HTTP Error 403: Forbidden
R6C5C0454C690,not_retrievable,,No OA copy found via Unpaywall.
R039894E1AD68,not_retrievable,,Failed to download PDF from https://www.mdpi.com/1660-4601/16/6/920/pdf?version=1552555713: HTTP Error 403: Forbidden
R5725BF04FB9F,not_retrievable,,No OA copy found via Unpaywall.
RFEE77DC1C510,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/11/7/1455/pdf?version=1563949651: HTTP Error 403: Forbidden
R5597D1B7A139,not_retrievable,,No OA copy found via Unpaywall.
RF0679308DDFB,not_retrievable,,No OA copy found via Unpaywall.
R7DE9B0E11BE0,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S0048969719319023/pdf: HTTP Error 403: Forbidden
R978BAFBB003E,not_retrievable,,No OA copy found via Unpaywall.
RFECC35AB2CCF,not_retrievable,,No OA copy found via Unpaywall.
RD864FBEE0D54,not_retrievable,,No OA copy found via Unpaywall.
RD7BE4A2810FC,not_retrievable,,No OA copy found via Unpaywall.
RA2EBC84971C2,not_retrievable,,No OA copy found via Unpaywall.
REFA8FB60DA19,not_retrievable,,No OA copy found via Unpaywall.
R966C3D47E2C3,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R966C3D47E2C3_bano_2019.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1007%2Fs11266-017-9937-y.pdf
RFA83F1BCC6A9,not_retrievable,,No OA copy found via Unpaywall.
RAE228938C27E,not_retrievable,,No OA copy found via Unpaywall.
R8132FFEC58AA,not_retrievable,,No OA copy found via Unpaywall.
