record_id,full_text_status,full_text_location,notes
R10CA5829EDAB,not_retrievable,,No OA copy found via Unpaywall.
RC207639018F2,not_retrievable,,No OA copy found via Unpaywall.
R8790103F7CFD,not_retrievable,,No OA copy found via Unpaywall.
R968BC228F186,not_retrievable,,No OA copy found via Unpaywall.
R86B1C3FEEB8A,not_retrievable,,No OA copy found via Unpaywall.
R69D3651ED6C6,not_retrievable,,No OA copy found via Unpaywall.
R0DBD35259609,not_retrievable,,No OA copy found via Unpaywall.
R317660FCCE39,not_retrievable,,No OA copy found via Unpaywall.
RC6361F0D0049,not_retrievable,,No OA copy found via Unpaywall.
R8BB50E276312,not_retrievable,,No OA copy found via Unpaywall.
R61C423B2A27D,not_retrievable,,No OA copy found via Unpaywall.
R23EE2449CF6B,not_retrievable,,No OA copy found via Unpaywall.
RABE3CA0C45A3,not_retrievable,,No OA copy found via Unpaywall.
R45D12A7E3300,not_retrievable,,No OA copy found via Unpaywall.
R9F7C42543F92,not_retrievable,,No OA copy found via Unpaywall.
R7F547EA12CA1,not_retrievable,,No OA copy found via Unpaywall.
RC5BFDEDDE986,not_retrievable,,No OA copy found via Unpaywall.
RF78C62C99387,not_retrievable,,No OA copy found via Unpaywall.
R1F2EDC030C66,not_retrievable,,No OA copy found via Unpaywall.
REF47695F773B,not_retrievable,,No OA copy found via Unpaywall.
R453FE5278839,not_retrievable,,No OA copy found via Unpaywall.
R1099FEF98B3B,not_retrievable,,No OA copy found via Unpaywall.
RBAEE51C68EA2,not_retrievable,,No OA copy found via Unpaywall.
R20CF92AD4D48,not_retrievable,,No OA copy found via Unpaywall.
R874C3090D1AB,not_retrievable,,No OA copy found via Unpaywall.
R4831F5EB2F0E,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R4831F5EB2F0E_domínguez_2016.pdf,Retrieved OA via https://revistas.javeriana.edu.co/index.php/iyu/article/download/12223/12533
R661007B3FB0C,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R661007B3FB0C_zorzi_2016.pdf,Retrieved OA via http://www.scielo.br/pdf/ambiagua/v11n4/1980-993X-ambiagua-11-04-00954.pdf
R8F394022B0DC,not_retrievable,,No OA copy found via Unpaywall.
R3B2D2E5CD09B,not_retrievable,,No OA copy found via Unpaywall.
R4D3FA2134902,not_retrievable,,No OA copy found via Unpaywall.
RD4C7B154BD46,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1468-2427.12377: HTTP Error 403: Forbidden
R5D43547CB77D,not_retrievable,,No OA copy found via Unpaywall.
R72F7F5AE12F8,not_retrievable,,No OA copy found via Unpaywall.
R0C08277D7877,not_retrievable,,No OA copy found via Unpaywall.
RFA18A400F778,not_retrievable,,No OA copy found via Unpaywall.
RAEAE2189A00C,not_retrievable,,Failed to download PDF from https://www.tandfonline.com/doi/pdf/10.1080/0376835X.2015.1113121?needAccess=true&role=button: HTTP Error 403: Forbidden
RD3E532DA122B,not_retrievable,,No OA copy found via Unpaywall.
R94C46748A4BA,not_retrievable,,No OA copy found via Unpaywall.
RBE33CDE5272C,not_retrievable,,No OA copy found via Unpaywall.
RA46CBB4EA448,not_retrievable,,No OA copy found via Unpaywall.
R9BCC01A465D9,not_retrievable,,No OA copy found via Unpaywall.
RBA595B4B8906,not_retrievable,,No OA copy found via Unpaywall.
R12A082B16D4D,not_retrievable,,No OA copy found via Unpaywall.
R8BBEA7716DCA,not_retrievable,,No OA copy found via Unpaywall.
RBE5EAEE3DB99,not_retrievable,,No OA copy found via Unpaywall.
RB51DE5CBDEE4,not_retrievable,,Failed to download PDF from http://eprints.uwe.ac.uk/25635/1/Tourism%20and%20water%20inequity%20in%20Bali%20%20Final%20PDF.pdf: <urlopen error [Errno 11001] getaddrinfo failed>
R29442D360777,not_retrievable,,No OA copy found via Unpaywall.
RFDE44726E78C,not_retrievable,,No OA copy found via Unpaywall.
R27F28D2DB6B5,not_retrievable,,No OA copy found via Unpaywall.
R8DFDDA0C0646,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R8DFDDA0C0646_rusca_2015.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1057/ejdr.2014.58.pdf
