record_id,full_text_status,full_text_location,notes
R296B8D3F54F9,not_retrievable,,No OA copy found via Unpaywall.
RD485B8DF32A2,not_retrievable,,No OA copy found via Unpaywall.
R4851AD373CCF,not_retrievable,,No OA copy found via Unpaywall.
R6F5B91308D6A,not_retrievable,,No OA copy found via Unpaywall.
RA457D328F4A2,not_retrievable,,No OA copy found via Unpaywall.
R4EFD2477662A,not_retrievable,,No OA copy found via Unpaywall.
RB020C12A06CA,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1468-2427.12436: HTTP Error 403: Forbidden
RA21754D5FC68,not_retrievable,,No OA copy found via Unpaywall.
R77E1EB9BFDC4,not_retrievable,,No OA copy found via Unpaywall.
RF0F2C315D3C1,not_retrievable,,No OA copy found via Unpaywall.
RA20F0A1D5E16,not_retrievable,,No OA copy found via Unpaywall.
R2DB08A19DDA5,not_retrievable,,No OA copy found via Unpaywall.
R503E8E894950,not_retrievable,,No OA copy found via Unpaywall.
R2CA486C8F246,not_retrievable,,No OA copy found via Unpaywall.
RB57310B8EFC3,not_retrievable,,No OA copy found via Unpaywall.
R8A5A42EE38DA,not_retrievable,,No OA copy found via Unpaywall.
R60C8154EA208,not_retrievable,,No OA copy found via Unpaywall.
RBDB2E01B5DC7,not_retrievable,,No OA copy found via Unpaywall.
RB03796AC929C,not_retrievable,,No OA copy found via Unpaywall.
RDE517D4D1A26,not_retrievable,,No OA copy found via Unpaywall.
R77C3225A4A65,not_retrievable,,No OA copy found via Unpaywall.
RC738D26100A7,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RC738D26100A7_castleden_2017.pdf,Retrieved OA via https://ojs.lib.uwo.ca/index.php/iipj/article/download/7533/6177
R9C776F55DFED,not_retrievable,,No OA copy found via Unpaywall.
RC47ECBF4C9AF,not_retrievable,,No OA copy found via Unpaywall.
R82060F9FACB1,not_retrievable,,No OA copy found via Unpaywall.
R6A9107462B77,not_retrievable,,No OA copy found via Unpaywall.
R17B052404210,not_retrievable,,No OA copy found via Unpaywall.
R7271C5B19563,not_retrievable,,No OA copy found via Unpaywall.
R050B1AB16546,not_retrievable,,No OA copy found via Unpaywall.
R92EE5E85A17F,not_retrievable,,No OA copy found via Unpaywall.
R0E2A3E4907E1,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R0E2A3E4907E1_younes_2017.pdf,Retrieved OA via https://businessperspectives.org/images/pdf/applications/publishing/templates/article/assets/8738/EE_2017_02_Zaied.pdf
RAF735D6E9B6F,not_retrievable,,No OA copy found via Unpaywall.
RB1569F0F6E22,not_retrievable,,No OA copy found via Unpaywall.
R43C575771C91,not_retrievable,,No OA copy found via Unpaywall.
RFF129D6E4FFA,not_retrievable,,No OA copy found via Unpaywall.
R169602E7BE36,not_retrievable,,No OA copy found via Unpaywall.
R5AB0C14E4E11,not_retrievable,,No OA copy found via Unpaywall.
R8A34FFD0A52F,not_retrievable,,No OA copy found via Unpaywall.
REF1C494CE2D1,not_retrievable,,Failed to download PDF from https://journals.sagepub.com/doi/pdf/10.1177/0956247817700290: HTTP Error 403: Forbidden
R3D2D360577A3,not_retrievable,,No OA copy found via Unpaywall.
R6F7B39BB4213,not_retrievable,,No OA copy found via Unpaywall.
R3ADAE9AD6CD1,not_retrievable,,No OA copy found via Unpaywall.
R2CBEFEDA57B6,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R2CBEFEDA57B6_pinheiro_2016.pdf,Retrieved OA via http://bbronline.com.br/index.php/bbr/article/download/166/255
RFEC658993E71,not_retrievable,,No OA copy found via Unpaywall.
RE6DAC9FD4032,not_retrievable,,No OA copy found via Unpaywall.
RA75E798FACF3,not_retrievable,,No OA copy found via Unpaywall.
R725EEA7AFA6C,not_retrievable,,No OA copy found via Unpaywall.
R41EE31B79FEC,not_retrievable,,No OA copy found via Unpaywall.
R463964EDEB15,not_retrievable,,No OA copy found via Unpaywall.
RB7DD5368D1B1,not_retrievable,,No OA copy found via Unpaywall.
