record_id,full_text_status,full_text_location,notes
R1876AB3E9A52,not_retrievable,,No OA copy found via Unpaywall.
R58C7B8CDD09C,not_retrievable,,No OA copy found via Unpaywall.
RBDD5DD14AEFB,not_retrievable,,No OA copy found via Unpaywall.
R45B89503C5F5,not_retrievable,,No OA copy found via Unpaywall.
R8DB5C56CDD5F,not_retrievable,,No OA copy found via Unpaywall.
R0131B1D0A1D8,not_retrievable,,No OA copy found via Unpaywall.
R0DD7699D458F,not_retrievable,,No OA copy found via Unpaywall.
R782AD6B2F886,not_retrievable,,No OA copy found via Unpaywall.
R984395E64462,not_retrievable,,No OA copy found via Unpaywall.
R82AEE5CC7ACC,not_retrievable,,No OA copy found via Unpaywall.
RCD2C6A07E255,not_retrievable,,No OA copy found via Unpaywall.
RF6D719896B92,not_retrievable,,No OA copy found via Unpaywall.
RFFE28947EC31,not_retrievable,,No OA copy found via Unpaywall.
R553025EB9A0D,not_retrievable,,No OA copy found via Unpaywall.
RABD66ADEC58D,not_retrievable,,No OA copy found via Unpaywall.
RF74DF45F2EC0,not_retrievable,,No OA copy found via Unpaywall.
RD9AA2E70843A,not_retrievable,,No OA copy found via Unpaywall.
R0999DC7092C9,not_retrievable,,No OA copy found via Unpaywall.
R0A4D9728FDBA,not_retrievable,,No OA copy found via Unpaywall.
RCF62179B1024,not_retrievable,,No OA copy found via Unpaywall.
RD60E718BDABA,not_retrievable,,No OA copy found via Unpaywall.
RD7DADD5E40F3,not_retrievable,,No OA copy found via Unpaywall.
R911113185692,not_retrievable,,No OA copy found via Unpaywall.
RD57B43C5CE2C,not_retrievable,,No OA copy found via Unpaywall.
RB0D2ED9C835F,not_retrievable,,No OA copy found via Unpaywall.
R5AA11D41E884,not_retrievable,,No OA copy found via Unpaywall.
RC1C56C979F95,not_retrievable,,No OA copy found via Unpaywall.
R1C9A46997407,not_retrievable,,No OA copy found via Unpaywall.
R323554A8B2B1,not_retrievable,,No OA copy found via Unpaywall.
R9D8640F4A571,not_retrievable,,No OA copy found via Unpaywall.
R497171E0A98B,not_retrievable,,No OA copy found via Unpaywall.
R49BC05123474,not_retrievable,,No OA copy found via Unpaywall.
RC3D24DCB83DC,not_retrievable,,No OA copy found via Unpaywall.
REB1290DC097C,not_retrievable,,No OA copy found via Unpaywall.
R37DCAD169088,not_retrievable,,No OA copy found via Unpaywall.
R7CD6914EBD98,not_retrievable,,No OA copy found via Unpaywall.
RC4B9336131E4,not_retrievable,,No OA copy found via Unpaywall.
R7531F28F6AEF,not_retrievable,,No OA copy found via Unpaywall.
RAD8C6784655F,not_retrievable,,No OA copy found via Unpaywall.
R0C4B74812D98,not_retrievable,,No OA copy found via Unpaywall.
RD614E67E9FD0,not_retrievable,,No OA copy found via Unpaywall.
R052039CCB61E,not_retrievable,,No OA copy found via Unpaywall.
RA86C18416D33,not_retrievable,,No OA copy found via Unpaywall.
R2E7BB8B28F65,not_retrievable,,No OA copy found via Unpaywall.
R08A3A9C2AA0D,not_retrievable,,No OA copy found via Unpaywall.
RA2B08A4E5C6C,not_retrievable,,No OA copy found via Unpaywall.
R2D27FBF09787,not_retrievable,,No OA copy found via Unpaywall.
RF912AB5EA5DB,not_retrievable,,No OA copy found via Unpaywall.
R670A30E557ED,not_retrievable,,No OA copy found via Unpaywall.
R34F391ECF79C,not_retrievable,,No OA copy found via Unpaywall.
