record_id,full_text_status,full_text_location,notes
R4DCB1F867CA2,not_retrievable,,No OA copy found via Unpaywall.
R0282D73BD533,not_retrievable,,No OA copy found via Unpaywall.
R179BC8BF27E9,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R179BC8BF27E9_lompo_2013.pdf,Retrieved OA via OpenAlex extra thorough check
R24B92E5B8F42,not_retrievable,,No OA copy found via Unpaywall.
RCB891A1B158D,not_retrievable,,No OA copy found via Unpaywall.
RAB5CF32C6D46,not_retrievable,,No OA copy found via Unpaywall.
RDEE9E6CB3035,not_retrievable,,No OA copy found via Unpaywall.
R05BD2228D528,not_retrievable,,No OA copy found via Unpaywall.
RA361E2E22F9C,not_retrievable,,No OA copy found via Unpaywall.
RD0BCF1B1B012,not_retrievable,,No OA copy found via Unpaywall.
RADD32264AC64,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RADD32264AC64_jaffee_2013.pdf,Retrieved OA via https://pdxscholar.library.pdx.edu/soc_fac/167
R05BF44B8A339,not_retrievable,,No OA copy found via Unpaywall.
R0714B62F6AF9,not_retrievable,,No OA copy found via Unpaywall.
R309188806D95,not_retrievable,,No OA copy found via Unpaywall.
R102EBEF65059,not_retrievable,,No OA copy found via Unpaywall.
R16F0AFE12556,not_retrievable,,No OA copy found via Unpaywall.
RD60E8645D88B,not_retrievable,,No OA copy found via Unpaywall.
RB5516429E2DC,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1467-8268.12048: HTTP Error 403: Forbidden
R94BF90B2AED5,not_retrievable,,No OA copy found via Unpaywall.
RD3A6C6EA4781,not_retrievable,,No OA copy found via Unpaywall.
R300953A25D97,not_retrievable,,No OA copy found via Unpaywall.
R21FFE47FADB8,not_retrievable,,No OA copy found via Unpaywall.
RBD738547CB4C,not_retrievable,,No OA copy found via Unpaywall.
R20EF62C3558C,not_retrievable,,No OA copy found via Unpaywall.
RBA18C893F671,not_retrievable,,No OA copy found via Unpaywall.
R71410CC8C846,not_retrievable,,No OA copy found via Unpaywall.
R5C5F26FA769D,not_retrievable,,No OA copy found via Unpaywall.
RC8422265D240,not_retrievable,,No OA copy found via Unpaywall.
RFFA1E4337019,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RFFA1E4337019_matsui_2012.pdf,Retrieved OA via https://ojs.lib.uwo.ca/index.php/iipj/article/download/7378/6022
R133156D538B6,not_retrievable,,No OA copy found via Unpaywall.
R05D446594BE6,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R05D446594BE6_mccullough_2012.pdf,Retrieved OA via https://ojs.lib.uwo.ca/index.php/iipj/article/download/7364/6008
RE1D66F569B25,not_retrievable,,No OA copy found via Unpaywall.
RA93004590916,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RA93004590916_giatti_2012.pdf,Retrieved OA via https://www.scielo.br/j/asoc/a/xnZFSkkvGz9Cz7qkRvrZ9VL/?lang=pt&format=pdf
R2281173EAC98,not_retrievable,,No OA copy found via Unpaywall.
R00FB49388689,not_retrievable,,No OA copy found via Unpaywall.
R77D563E31D59,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R77D563E31D59_boelens_2012.pdf,Retrieved OA via https://ojs.lib.uwo.ca/index.php/iipj/article/download/7379/6023
R899DB35753C8,not_retrievable,,No OA copy found via Unpaywall.
R1B4926C345B0,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R1B4926C345B0_mcgregor_2012.pdf,Retrieved OA via https://ojs.lib.uwo.ca/index.php/iipj/article/download/7385/6029
R278C999FC1BA,not_retrievable,,No OA copy found via Unpaywall.
R587E49E75B7E,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R587E49E75B7E_browett_2012.pdf,Retrieved OA via https://ojs.lib.uwo.ca/index.php/iipj/article/download/7380/6024
R58C1D17BBFB9,not_retrievable,,No OA copy found via Unpaywall.
RF87CCF8672A5,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RF87CCF8672A5_laboucane-benson_2012.pdf,Retrieved OA via https://ojs.lib.uwo.ca/index.php/iipj/article/download/7384/6028
REB91A9D9447A,not_retrievable,,No OA copy found via Unpaywall.
RE8E6A91987B2,not_retrievable,,No OA copy found via Unpaywall.
R060118F9EC4B,not_retrievable,,No OA copy found via Unpaywall.
RFE1FBAF9AFEA,not_retrievable,,No OA copy found via Unpaywall.
RDCF62542C383,not_retrievable,,No OA copy found via Unpaywall.
RD79C5847EDB7,not_retrievable,,No OA copy found via Unpaywall.
R3D9F9CA8F30F,not_retrievable,,No OA copy found via Unpaywall.
RD066F67D6BBF,not_retrievable,,No OA copy found via Unpaywall.
