record_id,full_text_status,full_text_location,notes
R924147005E03,not_retrievable,,Failed to download PDF from https://virtusinterpress.org/spip.php?action=telecharger&arg=12479&hash=d184ef849ea65634f5c84e340a2bbb99e926a3d4: HTTP Error 403: Forbidden
R7EB1309DA47D,not_retrievable,,No OA copy found via Unpaywall.
RA8136B634A80,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RA8136B634A80_hofstetter_2023.pdf,Retrieved OA via https://storage.googleapis.com/jnl-up-j-ijc-files/journals/1/articles/1256/6548c7c2ae04a.pdf
R7BC30D37A001,not_retrievable,,Failed to download PDF from https://iwaponline.com/ebooks/book/chapter-pdf/1338012/9781789063714_0013.pdf: HTTP Error 403: Forbidden
R0BD736780A8E,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R0BD736780A8E_gran-castro_2023.pdf,Retrieved OA via https://iconos.flacsoandes.edu.ec/index.php/iconos/article/download/5788/4430
R6F38D218A764,not_retrievable,,No OA copy found via Unpaywall.
R8FA145CC6D69,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S019739752100165X/pdf: HTTP Error 403: Forbidden
RD08AB246F841,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S2664328622000419/pdf: HTTP Error 403: Forbidden
R7E87780D0891,not_retrievable,,No OA copy found via Unpaywall.
RC9378CBDB2EE,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RC9378CBDB2EE_šteflová_2022.pdf,Retrieved OA via OpenAlex extra thorough check
R3A980822159B,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R3A980822159B_wescoat_2022.pdf,Retrieved OA via OpenAlex extra thorough check
R501AAD343989,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R501AAD343989_defi_2022.pdf,Retrieved OA via https://geomatejournal.com/geomate/article/download/3245/2849
RD0000065A6BA,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RD0000065A6BA_van_2022.pdf,Retrieved OA via https://www.iwmi.cgiar.org/Publications/IWMI_Research_Reports/PDF/pub183/rr183.pdf
R48E6D809E739,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/14/7/1167/pdf?version=1649220416: HTTP Error 403: Forbidden
R2C581DBE11FC,not_retrievable,,No OA copy found via Unpaywall.
RECC0531CE044,not_retrievable,,No OA copy found via Unpaywall.
RF8AD9904C16A,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RF8AD9904C16A_akpabio_2022.pdf,Retrieved OA via https://discovery.dundee.ac.uk/ws/files/58485661/Manuscript_clean_Final_track_changes_anonymous.pdf
R4E5957CCA4D6,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R4E5957CCA4D6_bacon_2022.pdf,Retrieved OA via http://www.ecologyandsociety.org/vol27/iss1/art16/ES-2021-12716.pdf
