record_id,full_text_status,full_text_location,notes
R35DB956E02BF,not_retrievable,,No OA copy found via Unpaywall.
R0181A040A1F4,not_retrievable,,No OA copy found via Unpaywall.
R6CEE24664A38,not_retrievable,,No OA copy found via Unpaywall.
RD8AD4E521D45,not_retrievable,,No OA copy found via Unpaywall.
RC03DB0BC866E,not_retrievable,,No OA copy found via Unpaywall.
RE9F82B212206,not_retrievable,,Failed to download PDF from https://journals.sagepub.com/doi/pdf/10.1177/0956247815595784: HTTP Error 403: Forbidden
RE4EEC48EC1E1,not_retrievable,,No OA copy found via Unpaywall.
R35C9E7782B04,not_retrievable,,No OA copy found via Unpaywall.
R87132C51E802,not_retrievable,,No OA copy found via Unpaywall.
RC52F442830A7,not_retrievable,,No OA copy found via Unpaywall.
RCF3A1AF89150,not_retrievable,,No OA copy found via Unpaywall.
R35CDA57C8CD2,not_retrievable,,No OA copy found via Unpaywall.
R3A2D08B497E7,not_retrievable,,No OA copy found via Unpaywall.
R1C49FC594C30,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R1C49FC594C30_boelens_2014.pdf,Retrieved OA via OpenAlex extra thorough check
R373E8DEB3ED4,not_retrievable,,No OA copy found via Unpaywall.
R9DFA4BE6F34F,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R9DFA4BE6F34F_henkel_2014.pdf,Retrieved OA via https://doi.org/10.22459/her.20.02.2014.04
RB96173BC7BEA,not_retrievable,,No OA copy found via Unpaywall.
R4CCD45F0ECA6,not_retrievable,,No OA copy found via Unpaywall.
RE1E71A927835,not_retrievable,,No OA copy found via Unpaywall.
R1E91D3C278BC,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R1E91D3C278BC_liddle_2014.pdf,Retrieved OA via https://apcz.umk.pl/BGSS/article/download/bog-2014-0052/4760/14694
RC7AC4804264A,not_retrievable,,No OA copy found via Unpaywall.
RB485AECB6179,not_retrievable,,No OA copy found via Unpaywall.
RCA5D9972A667,not_retrievable,,No OA copy found via Unpaywall.
R64222E33C007,not_retrievable,,No OA copy found via Unpaywall.
R868499C879CC,not_retrievable,,No OA copy found via Unpaywall.
R9241ED58E492,not_retrievable,,No OA copy found via Unpaywall.
R4139A8D02FD1,not_retrievable,,No OA copy found via Unpaywall.
R144A499B49EF,not_retrievable,,No OA copy found via Unpaywall.
R69F53378C8F2,not_retrievable,,No OA copy found via Unpaywall.
R46CB7FA17E82,not_retrievable,,No OA copy found via Unpaywall.
RD506C8166A35,not_retrievable,,No OA copy found via Unpaywall.
R0E116D99D106,not_retrievable,,No OA copy found via Unpaywall.
RCEA1E794B05B,not_retrievable,,No OA copy found via Unpaywall.
R8AE371073ACC,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R8AE371073ACC_amin_2014.pdf,Retrieved OA via OpenAlex extra thorough check
R5B9459402927,not_retrievable,,No OA copy found via Unpaywall.
R209F0EDBD5C8,not_retrievable,,No OA copy found via Unpaywall.
RDB768A284CCF,not_retrievable,,No OA copy found via Unpaywall.
R2E81D8F6358D,not_retrievable,,No OA copy found via Unpaywall.
R8609FE411A88,not_retrievable,,No OA copy found via Unpaywall.
R7719912E9823,not_retrievable,,No OA copy found via Unpaywall.
RD9F8791BF7D2,not_retrievable,,No OA copy found via Unpaywall.
R8DBAA192D598,not_retrievable,,No OA copy found via Unpaywall.
R977ECC63F9A9,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R977ECC63F9A9_boelens_2014.pdf,Retrieved OA via OpenAlex extra thorough check
R44D9FCE3586A,not_retrievable,,No OA copy found via Unpaywall.
R110B658A4045,not_retrievable,,No OA copy found via Unpaywall.
RDD4F6035C693,not_retrievable,,No OA copy found via Unpaywall.
RCC46C7105DE8,not_retrievable,,No OA copy found via Unpaywall.
R370B127E005F,not_retrievable,,Failed to download PDF from https://www.tandfonline.com/doi/pdf/10.1080/10357823.2014.963507?needAccess=true: HTTP Error 403: Forbidden
RD2B443A67F95,not_retrievable,,No OA copy found via Unpaywall.
REB79407B1F91,not_retrievable,,No OA copy found via Unpaywall.
