record_id,full_text_status,full_text_location,notes
R124909C32840,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R124909C32840_phaswana-mafuya_2006.pdf,Retrieved OA via https://curationis.org.za/index.php/curationis/article/download/1072/1007
RDC19BBA71490,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RDC19BBA71490_de_2006.pdf,Retrieved OA via https://www.scielo.br/j/esa/a/nBNmrSqkq896GZt6wK4kngK/?lang=pt&format=pdf
R4459FC42FAAC,not_retrievable,,No OA copy found via Unpaywall.
R4FB92115E802,not_retrievable,,No OA copy found via Unpaywall.
R800C51E60CEC,not_retrievable,,No OA copy found via Unpaywall.
R1DAB2ADE242E,not_retrievable,,No OA copy found via Unpaywall.
RDD4F59E101DE,not_retrievable,,No OA copy found via Unpaywall.
R07994BFD6F19,not_retrievable,,No OA copy found via Unpaywall.
R98669D9A19CA,not_retrievable,,No OA copy found via Unpaywall.
R2EDB83537DF8,not_retrievable,,No OA copy found via Unpaywall.
RFDABF84847E7,not_retrievable,,No OA copy found via Unpaywall.
R02C6DE366093,not_retrievable,,No OA copy found via Unpaywall.
R0F96663F118E,not_retrievable,,No OA copy found via Unpaywall.
RD2AA51B666DF,not_retrievable,,No OA copy found via Unpaywall.
R0252F2E832B6,not_retrievable,,No OA copy found via Unpaywall.
R7A0CEC6E8A80,not_retrievable,,No OA copy found via Unpaywall.
RD6FBE5C6BF3B,not_retrievable,,No OA copy found via Unpaywall.
R996C1A12EAB7,not_retrievable,,No OA copy found via Unpaywall.
RCDFE843C0857,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RCDFE843C0857_morales-lópez_2005.pdf,Retrieved OA via OpenAlex extra thorough check
R1C6169322694,not_retrievable,,No OA copy found via Unpaywall.
R3C5881639608,not_retrievable,,No OA copy found via Unpaywall.
RD1A02EFB3D64,not_retrievable,,No OA copy found via Unpaywall.
R4EE7C202AE99,not_retrievable,,No OA copy found via Unpaywall.
R9477DF8E814D,not_retrievable,,No OA copy found via Unpaywall.
RA2ACB8D17124,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/j.1551-8833.2004.tb10717.x: HTTP Error 403: Forbidden
R8B31849A5CDA,not_retrievable,,No OA copy found via Unpaywall.
RD1DE793F1296,not_retrievable,,No OA copy found via Unpaywall.
R59B7E7475B59,not_retrievable,,No OA copy found via Unpaywall.
R057F7388EEF4,not_retrievable,,No OA copy found via Unpaywall.
RD1C3B399E90B,not_retrievable,,No OA copy found via Unpaywall.
R7E262BE96068,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R7E262BE96068_ahmed_2004.pdf,Retrieved OA via OpenAlex extra thorough check
RF289721552FD,not_retrievable,,No OA copy found via Unpaywall.
RBEDB6556B711,not_retrievable,,No OA copy found via Unpaywall.
R8D44D087F7A0,not_retrievable,,No OA copy found via Unpaywall.
R9E1C92EFDCBB,not_retrievable,,No OA copy found via Unpaywall.
R6447A2E099A1,not_retrievable,,No OA copy found via Unpaywall.
R09653E7505FB,not_retrievable,,No OA copy found via Unpaywall.
R9441070BD7B9,not_retrievable,,No OA copy found via Unpaywall.
R57A89A8AFC15,not_retrievable,,No OA copy found via Unpaywall.
R0F076F861B72,not_retrievable,,No OA copy found via Unpaywall.
R756C4F77C0A7,not_retrievable,,No OA copy found via Unpaywall.
R20599F7A50A1,not_retrievable,,No OA copy found via Unpaywall.
RC14288578517,not_retrievable,,No OA copy found via Unpaywall.
RF564D516EE5E,not_retrievable,,No OA copy found via Unpaywall.
RF5EE990F4D41,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.0165-0203.2003.00062.x: HTTP Error 403: Forbidden
R3A1A4F6F0CF5,not_retrievable,,No OA copy found via Unpaywall.
RFE7846A23C22,not_retrievable,,No OA copy found via Unpaywall.
RE8D979932979,not_retrievable,,No OA copy found via Unpaywall.
R4266AA2DF8F3,not_retrievable,,Failed to download PDF from https://www.tandfonline.com/doi/pdf/10.4296/cwrj2703273?needAccess=true: HTTP Error 403: Forbidden
RAAA3E8CD5A17,not_retrievable,,No OA copy found via Unpaywall.
