record_id,full_text_status,full_text_location,notes
R3BD9029322FD,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R3BD9029322FD_yoanita_2025.pdf,Retrieved OA via https://jppe.ppe.or.kr/upload/pdf/ksppe-2025-28-5-581.pdf
RE78A907945F0,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RE78A907945F0_fagundes_2025.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1007/s11269-024-04076-4.pdf
R3D86BDAB5223,not_retrievable,,No OA copy found via Unpaywall.
R0B55C15E524A,not_retrievable,,No OA copy found via Unpaywall.
R2FB71740FDFD,not_retrievable,,No OA copy found via Unpaywall.
R18E16EA3A367,not_retrievable,,No OA copy found via Unpaywall.
R700A18E31158,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R700A18E31158_whittington_2025.pdf,Retrieved OA via OpenAlex extra thorough check
R9565493615D5,not_retrievable,,No OA copy found via Unpaywall.
R0B87CA1C5270,not_retrievable,,No OA copy found via Unpaywall.
R9A73EE8A495D,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R9A73EE8A495D_gilson_2025.pdf,Retrieved OA via OpenAlex extra thorough check
RC5875F158F00,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RC5875F158F00_princea_2025.pdf,Retrieved OA via https://www.acquesotterranee.net/acque/article/download/863/627
RD7C03A60934A,not_retrievable,,No OA copy found via Unpaywall.
R099B3B8ACB46,not_retrievable,,No OA copy found via Unpaywall.
RE42F8D320487,not_retrievable,,No OA copy found via Unpaywall.
R90BA49D542B6,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aws2.70014: HTTP Error 403: Forbidden
RC67C02D0F671,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aepp.13510: HTTP Error 403: Forbidden
R01D34FC853D2,not_retrievable,,No OA copy found via Unpaywall.
R3A98EF381592,not_retrievable,,No OA copy found via Unpaywall.
R600CF4CBBFE7,not_retrievable,,Failed to download PDF from https://www.tandfonline.com/doi/pdf/10.1080/21665095.2025.2594945?needAccess=true: HTTP Error 403: Forbidden
RC010E2D2BD7B,not_retrievable,,No OA copy found via Unpaywall.
R73C7494E55DD,not_retrievable,,Failed to download PDF from https://iwaponline.com/wpt/article-pdf/20/2/436/1536851/wpt2025105.pdf: HTTP Error 403: Forbidden
R262744119C0D,not_retrievable,,No OA copy found via Unpaywall.
R06AA2F649B92,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R06AA2F649B92_ogunbode_2025.pdf,Retrieved OA via OpenAlex extra thorough check
R46D74580FF9E,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R46D74580FF9E_blake_2025.pdf,Retrieved OA via OpenAlex extra thorough check
R17B1B3A7B266,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/17/7/1097/pdf?version=1743932306: HTTP Error 403: Forbidden
R7419FF987C80,not_retrievable,,No OA copy found via Unpaywall.
R64A7E6073EF0,not_retrievable,,No OA copy found via Unpaywall.
RF11E20F0A218,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/15/2/148/1534345/washdev2025267.pdf: HTTP Error 403: Forbidden
R647969B935A4,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2071-1050/17/15/7107/pdf?version=1754465272: HTTP Error 403: Forbidden
RC61DF0775E8B,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RC61DF0775E8B_chiu_2025.pdf,Retrieved OA via https://ojs.mtak.hu/index.php/JAEL/article/download/19463/16013
R0FD21DF7787A,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2300-7575/25/4/50/pdf?version=1760596677: HTTP Error 403: Forbidden
R7A597F245FFB,not_retrievable,,No OA copy found via Unpaywall.
R8750FBD0FA97,not_retrievable,,No OA copy found via Unpaywall.
R1E4B7BC224B8,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R1E4B7BC224B8_pittalis_2025.pdf,Retrieved OA via OpenAlex extra thorough check
REA101C40B5BB,not_retrievable,,No OA copy found via Unpaywall.
R19F2163297EB,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/15/8/683/1583960/washdev2025053.pdf: HTTP Error 403: Forbidden
R7170047A72DF,not_retrievable,,Failed to download PDF from https://www.tandfonline.com/doi/pdf/10.1080/19463138.2025.2587382?needAccess=true: HTTP Error 403: Forbidden
R6202636BCF92,not_retrievable,,No OA copy found via Unpaywall.
RA6A88199324A,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2071-1050/17/17/7588/pdf?version=1755909483: HTTP Error 403: Forbidden
RC641288FDBCE,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RC641288FDBCE_gendeshmin_2025.pdf,Retrieved OA via https://bmcemergmed.biomedcentral.com/counter/pdf/10.1186/s12873-025-01225-9
R1F72CDCE0D1C,not_retrievable,,No OA copy found via Unpaywall.
R921083606DF7,not_retrievable,,No OA copy found via Unpaywall.
R6EE7062C2464,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/15/1/75/1522648/washdev2024253.pdf: HTTP Error 403: Forbidden
R4D81D56EA98B,not_retrievable,,No OA copy found via Unpaywall.
R8FB559FE24DC,not_retrievable,,"Failed to download PDF from https://esbur.com.ua/web/uploads/pdf/Ecological Safety and Balanced Use of Resources,_Vol._16,_No._1,_2025-27-38.pdf: URL can't contain control characters. '/web/uploads/pdf/Ecological Safety and Balanced Use of Resources,_Vol._16,_No._1,_2025-27-38.pdf' (found at least ' ')"
R7C93B810C198,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R7C93B810C198_meehan_2025.pdf,Retrieved OA via OpenAlex extra thorough check
RA87C32E58A64,not_retrievable,,No OA copy found via Unpaywall.
