record_id,full_text_status,full_text_location,notes
R3463FC2B18E9,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R3463FC2B18E9_degert_2016.pdf,Retrieved OA via https://discovery.ucl.ac.uk/1476884/7/Parikh__Korail%20Article%20100216.pdf
RB2EA591BC1EB,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RB2EA591BC1EB_mcgranahan_2016.pdf,Retrieved OA via OpenAlex extra thorough check
R5F07B2DC4BA6,not_retrievable,,No OA copy found via Unpaywall.
RF788B25CFC3E,not_retrievable,,No OA copy found via Unpaywall.
R0255940A3596,not_retrievable,,Failed to download PDF from https://www.mdpi.com/1660-4601/13/12/1222/pdf?version=1481286347: HTTP Error 403: Forbidden
R62C43D95536A,not_retrievable,,No OA copy found via Unpaywall.
RC0A0303230CB,not_retrievable,,No OA copy found via Unpaywall.
R0F457D622245,not_retrievable,,No OA copy found via Unpaywall.
RA617D33E8893,not_retrievable,,No OA copy found via Unpaywall.
RA8A5580EBB31,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/5/1/143/385132/washdev0050143.pdf: HTTP Error 403: Forbidden
R5282BED4489C,not_retrievable,,No OA copy found via Unpaywall.
R07BEDF2412B5,not_retrievable,,No OA copy found via Unpaywall.
R646F7032970F,not_retrievable,,No OA copy found via Unpaywall.
RC61650B037D2,not_retrievable,,Failed to download PDF from https://dspace.lib.cranfield.ac.uk/bitstreams/07af3ecb-9a43-402e-9925-9c74081a7252/download: HTTP Error 403: Forbidden
R180FA98A1842,not_retrievable,,No OA copy found via Unpaywall.
R58857C935BCF,not_retrievable,,No OA copy found via Unpaywall.
R08037F07C5D9,not_retrievable,,No OA copy found via Unpaywall.
R5252E45E9BD7,not_retrievable,,No OA copy found via Unpaywall.
R2E89C4D0ECBE,not_retrievable,,No OA copy found via Unpaywall.
R214868A2F9A8,not_retrievable,,No OA copy found via Unpaywall.
RA0D30B3E8C1C,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S0305750X14004069/pdf: HTTP Error 403: Forbidden
R3C12B6E203E7,not_retrievable,,No OA copy found via Unpaywall.
R6DB58AA8E6EA,not_retrievable,,No OA copy found via Unpaywall.
R68475B3785B2,not_retrievable,,No OA copy found via Unpaywall.
RC3F88BC83E64,not_retrievable,,No OA copy found via Unpaywall.
R41224AA84355,not_retrievable,,No OA copy found via Unpaywall.
R56AAF3CACD5B,not_retrievable,,No OA copy found via Unpaywall.
R01577352961E,not_retrievable,,No OA copy found via Unpaywall.
R4C4BF3B533F6,not_retrievable,,No OA copy found via Unpaywall.
R83CC2CDECA38,not_retrievable,,No OA copy found via Unpaywall.
RC02292A9D406,not_retrievable,,No OA copy found via Unpaywall.
RCE4DA02A6859,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pad.1737: HTTP Error 403: Forbidden
R5BBEEFE4A138,not_retrievable,,No OA copy found via Unpaywall.
R0E9E01659037,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R0E9E01659037_radonic_2015.pdf,Retrieved OA via http://journals.librarypublishing.arizona.edu/jpe/article/id/1939/download/pdf/
RB58A5AEF0DA8,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RB58A5AEF0DA8_ruiters_2015.pdf,Retrieved OA via https://www.ajol.info/index.php/wsa/article/download/138082/127652
RA58BF19A53BD,not_retrievable,,No OA copy found via Unpaywall.
RB279F6DED9CF,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S1877705815010255/pdf: HTTP Error 403: Forbidden
RF581BBD18910,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RF581BBD18910_kayser_2015.pdf,Retrieved OA via OpenAlex extra thorough check
RF6B313F45217,not_retrievable,,No OA copy found via Unpaywall.
R90393F61B683,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R90393F61B683_de_2015.pdf,Retrieved OA via https://muse.jhu.edu/pub/1/article/603223
R7A3F1A708032,not_retrievable,,No OA copy found via Unpaywall.
R6B6565EFE1C9,not_retrievable,,No OA copy found via Unpaywall.
R85656DFD63A2,not_retrievable,,No OA copy found via Unpaywall.
R3CB8FAE6ECDA,not_retrievable,,Failed to download PDF from https://iwaponline.com/wp/article-pdf/17/3/502/405149/017030502.pdf: HTTP Error 403: Forbidden
RE8E407F925B3,not_retrievable,,No OA copy found via Unpaywall.
R6739F4D885E3,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R6739F4D885E3_jones_2015.pdf,Retrieved OA via OpenAlex extra thorough check
R2DBFA78BFB76,not_retrievable,,No OA copy found via Unpaywall.
R7BAFE68AAA70,not_retrievable,,No OA copy found via Unpaywall.
R9ACCC3D2E6C2,not_retrievable,,No OA copy found via Unpaywall.
R127F98538C60,not_retrievable,,No OA copy found via Unpaywall.
