record_id,full_text_status,full_text_location,notes
R6D780116D575,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/16/6/872/pdf?version=1710770360: HTTP Error 403: Forbidden
R1BE593077522,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R1BE593077522_mbana_2024.pdf,Retrieved OA via https://www.frontiersin.org/journals/water/articles/10.3389/frwa.2024.1354477/pdf
R0E88D7D6D145,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R0E88D7D6D145_merheb_2024.pdf,Retrieved OA via OpenAlex extra thorough check
REF809F611CC2,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\REF809F611CC2_toska_2024.pdf,Retrieved OA via https://www.richtmann.org/journal/index.php/jesr/article/download/13735/13289
R3E54D7DA6A1A,not_retrievable,,No OA copy found via Unpaywall.
RA838FD560173,not_retrievable,,No OA copy found via Unpaywall.
RB83291F58980,not_retrievable,,Failed to download PDF from https://gh.bmj.com/content/bmjgh/9/2/e013855.full.pdf: HTTP Error 403: Forbidden
R7928A8D997DB,not_retrievable,,No OA copy found via Unpaywall.
R317A97623CE6,not_retrievable,,No OA copy found via Unpaywall.
RCA5D7CE8A750,not_retrievable,,No OA copy found via Unpaywall.
RE4DD7B4912DD,not_retrievable,,No OA copy found via Unpaywall.
R81549C4709FC,not_retrievable,,Failed to download PDF from https://api.taylorfrancis.com/content/chapters/oa-edit/download?identifierName=doi&identifierValue=10.4324/9781003371175-24&type=chapterpdf: HTTP Error 403: Forbidden
R178AF8716D6A,not_retrievable,,Failed to download PDF from https://iwaponline.com/ws/article-pdf/doi/10.2166/ws.2024.233/1497205/ws2024233.pdf: HTTP Error 403: Forbidden
R83E00944CB27,not_retrievable,,No OA copy found via Unpaywall.
R6F531D59E896,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/wat2.1700: HTTP Error 403: Forbidden
RDFD0BD285B8B,not_retrievable,,No OA copy found via Unpaywall.
RFE5ED2F0D758,not_retrievable,,No OA copy found via Unpaywall.
R48606D72EC1D,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R48606D72EC1D_sheel_2024.pdf,Retrieved OA via https://www.joghr.org/article/92160.pdf
R52FAFE164D34,not_retrievable,,No OA copy found via Unpaywall.
R24BFB511C880,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R24BFB511C880_rahman_2024.pdf,Retrieved OA via OpenAlex extra thorough check
RB45BBA0D415C,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RB45BBA0D415C_acharibasam_2024.pdf,Retrieved OA via OpenAlex extra thorough check
R0B3058C4EC24,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/wat2.1731: HTTP Error 403: Forbidden
R6667931A0DBB,not_retrievable,,No OA copy found via Unpaywall.
R211E08161A0B,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R211E08161A0B_kurniati_2024.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1007/s43621-024-00538-2.pdf
RC4C6E385D8B9,not_retrievable,,Failed to download PDF from https://www.bio-conferences.org/articles/bioconf/pdf/2024/63/bioconf_sage-grace2024_03002.pdf: HTTP Error 403: Forbidden
RF4F0D20111AF,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RF4F0D20111AF_osisiogu_2024.pdf,Retrieved OA via https://www.ajol.info/index.php/ejhs/article/download/279315/263483
RFD8DD6384F91,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RFD8DD6384F91_pulgarín-franco_2024.pdf,Retrieved OA via https://revistas.unal.edu.co/index.php/bitacora/article/download/111741/90773
R7E24580CDB20,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R7E24580CDB20_ebraheem_2024.pdf,Retrieved OA via OpenAlex extra thorough check
R4FEB23F90719,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R4FEB23F90719_lentner_2024.pdf,Retrieved OA via https://www.businessperspectives.org/images/pdf/applications/publishing/templates/article/assets/21226/PMF_2024_02_Lentner.pdf
RBC8617E9FCEC,not_retrievable,,Failed to download PDF from https://iwaponline.com/aqua/article-pdf/doi/10.2166/aqua.2024.307/1376931/jws2024307.pdf: HTTP Error 403: Forbidden
R8DE1F9124F7C,not_retrievable,,No OA copy found via Unpaywall.
R32B691BD0329,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R32B691BD0329_adam_2024.pdf,Retrieved OA via OpenAlex extra thorough check
R96B734AC171D,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S0305750X24001207: HTTP Error 403: Forbidden
R0A2F971E2D86,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R0A2F971E2D86_allaire_2024.pdf,Retrieved OA via https://www.nature.com/articles/s41545-024-00409-3.pdf
RCFF29EBFD9EB,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RCFF29EBFD9EB_cuaton_2024.pdf,Retrieved OA via OpenAlex extra thorough check
RD91790B5D974,not_retrievable,,No OA copy found via Unpaywall.
RC04D9D795CDA,not_retrievable,,Failed to download PDF from https://iwaponline.com/h2open/article-pdf/doi/10.2166/h2oj.2024.105/1380580/h2oj2024105.pdf: HTTP Error 403: Forbidden
R991E0397167B,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R991E0397167B_arslan_2024.pdf,Retrieved OA via https://dergipark.org.tr/tr/download/article-file/4105597
RF8CBBF4B3293,not_retrievable,,No OA copy found via Unpaywall.
R2F47380DFA26,not_retrievable,,No OA copy found via Unpaywall.
R3B2D8C4FDAD6,not_retrievable,,No OA copy found via Unpaywall.
RC1E784D9D197,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/14/12/1291/1512144/washdev2024214.pdf: HTTP Error 403: Forbidden
RF88313EC8B9F,not_retrievable,,No OA copy found via Unpaywall.
R63A961CABDE1,not_retrievable,,No OA copy found via Unpaywall.
R6756A903FAFA,not_retrievable,,Failed to download PDF from https://rgsa.emnuvens.com.br/rgsa/article/download/3231/2306: <urlopen error [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006)>
R00099389C0FE,not_retrievable,,Failed to download PDF from https://iwaponline.com/aqua/article-pdf/doi/10.2166/aqua.2024.221/1352663/jws2024221.pdf: HTTP Error 403: Forbidden
R6649852F695A,not_retrievable,,No OA copy found via Unpaywall.
R65514C8CBF4A,not_retrievable,,No OA copy found via Unpaywall.
R4122AB98A029,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R4122AB98A029_guzmán_2024.pdf,Retrieved OA via OpenAlex extra thorough check
R1E3A0AEEA903,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R1E3A0AEEA903_subramanyam_2024.pdf,Retrieved OA via OpenAlex extra thorough check
