record_id,full_text_status,full_text_location,notes
R21368E057802,not_retrievable,,No OA copy found via Unpaywall.
R1FEE9837402C,not_retrievable,,No OA copy found via Unpaywall.
R4F1FB446FBBC,not_retrievable,,No OA copy found via Unpaywall.
R2BCD39E31B8C,not_retrievable,,No OA copy found via Unpaywall.
R25BC906C4FE5,not_retrievable,,No OA copy found via Unpaywall.
R7D937D8EE891,not_retrievable,,No OA copy found via Unpaywall.
RAC15BC9785C8,not_retrievable,,No OA copy found via Unpaywall.
RC8B2DF4FAAB3,not_retrievable,,No OA copy found via Unpaywall.
RC60181B6DCC6,not_retrievable,,No OA copy found via Unpaywall.
R7D0B0BE35E0D,not_retrievable,,No OA copy found via Unpaywall.
R85C7CC7405FF,not_retrievable,,No OA copy found via Unpaywall.
R72E3B53C512A,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R72E3B53C512A_boone_2011.pdf,Retrieved OA via OpenAlex extra thorough check
R9F7FE0255880,not_retrievable,,No OA copy found via Unpaywall.
R21CCF27E55E5,not_retrievable,,No OA copy found via Unpaywall.
R5F60709720E5,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R5F60709720E5_joshi_2011.pdf,Retrieved OA via OpenAlex extra thorough check
R14F3D3927E11,not_retrievable,,No OA copy found via Unpaywall.
R7FB3A3D76F81,not_retrievable,,No OA copy found via Unpaywall.
RA268D41C7EFC,not_retrievable,,No OA copy found via Unpaywall.
RA1C04D0EBE47,not_retrievable,,No OA copy found via Unpaywall.
R153375378313,not_retrievable,,No OA copy found via Unpaywall.
RB996294D1EFC,not_retrievable,,No OA copy found via Unpaywall.
RE773CC0CA7BB,not_retrievable,,No OA copy found via Unpaywall.
R43DF474F6316,not_retrievable,,No OA copy found via Unpaywall.
R54542BFFD781,not_retrievable,,No OA copy found via Unpaywall.
R006EEFF9CD0E,not_retrievable,,Failed to download PDF from https://academic.oup.com/past/article-pdf/211/1/199/4187147/gtq068.pdf: HTTP Error 403: Forbidden
R924B36212B3F,not_retrievable,,No OA copy found via Unpaywall.
R0CCBF382E07C,not_retrievable,,No OA copy found via Unpaywall.
R2B97C2298327,not_retrievable,,No OA copy found via Unpaywall.
RD5F023BFA68D,not_retrievable,,No OA copy found via Unpaywall.
RF2E35C2360D3,not_retrievable,,No OA copy found via Unpaywall.
R4D32CA9D65E4,not_retrievable,,No OA copy found via Unpaywall.
R7EAA65D3F9B9,not_retrievable,,No OA copy found via Unpaywall.
R960A96145969,not_retrievable,,No OA copy found via Unpaywall.
R7B1FE35F1E88,not_retrievable,,No OA copy found via Unpaywall.
R03DD1BAD1AD0,not_retrievable,,No OA copy found via Unpaywall.
RE2092C0B2608,not_retrievable,,No OA copy found via Unpaywall.
R301C53154F20,not_retrievable,,No OA copy found via Unpaywall.
R14EE06D3195B,not_retrievable,,Failed to download PDF from https://academic.oup.com/eurpub/article-pdf/21/4/463/1193324/ckp097.pdf: HTTP Error 403: Forbidden
RFC362FE42028,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RFC362FE42028_espluga_2011.pdf,Retrieved OA via OpenAlex extra thorough check
RC52295EE51A4,not_retrievable,,No OA copy found via Unpaywall.
RD4B9888B8A1E,not_retrievable,,No OA copy found via Unpaywall.
R5F504FF47CD2,not_retrievable,,No OA copy found via Unpaywall.
RA10CF741AD61,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RA10CF741AD61_campos_2010.pdf,Retrieved OA via http://www.scielo.br/pdf/asoc/v13n2/v13n2a10.pdf
R6184CF72189E,not_retrievable,,No OA copy found via Unpaywall.
RAC858309BD98,not_retrievable,,No OA copy found via Unpaywall.
RB203D7B906DB,not_retrievable,,No OA copy found via Unpaywall.
R127DF8827EFF,not_retrievable,,No OA copy found via Unpaywall.
R635D5D509059,not_retrievable,,No OA copy found via Unpaywall.
RA7FF9B149D10,not_retrievable,,No OA copy found via Unpaywall.
REB29F47D59D0,not_retrievable,,No OA copy found via Unpaywall.
