record_id,full_text_status,full_text_location,notes
R5540C8B76508,not_retrievable,,No OA copy found via Unpaywall.
RCF47F241CBCA,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RCF47F241CBCA_yates_2018.pdf,Retrieved OA via OpenAlex extra thorough check
RCA75092414D1,not_retrievable,,No OA copy found via Unpaywall.
R8C5602D36BCD,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R8C5602D36BCD_sikder_2018.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1186/s13031-018-0151-3.pdf
R546A1803D994,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1477-8947.12150?download=true: HTTP Error 403: Forbidden
R84C2C7180073,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R84C2C7180073_kumasi_2018.pdf,Retrieved OA via http://www.sdewes.org/jsdewes/dp59e0e7ec56e6d03b7ab3fc17a47494d4cfe11d52
R082522E9FF13,not_retrievable,,No OA copy found via Unpaywall.
R0A8DB1CB3779,not_retrievable,,No OA copy found via Unpaywall.
R07A0E36456D4,not_retrievable,,No OA copy found via Unpaywall.
R8C684502F84D,not_retrievable,,No OA copy found via Unpaywall.
R57B19F9E60B7,not_retrievable,,No OA copy found via Unpaywall.
REC463A5AE1B2,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2071-1050/10/12/4617/pdf?version=1544782728: HTTP Error 403: Forbidden
RA3C49AB5C6CB,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RA3C49AB5C6CB_rivett_2018.pdf,Retrieved OA via https://strathprints.strath.ac.uk/62746/1/Rivett_etal_JEM2018_Local_scale_water_food_nexus_use_of_borehole_garden.pdf
R89AB91CFAF11,not_retrievable,,No OA copy found via Unpaywall.
RA1B1F2182B55,not_retrievable,,No OA copy found via Unpaywall.
RD1AA15964135,not_retrievable,,No OA copy found via Unpaywall.
R317C83144950,not_retrievable,,No OA copy found via Unpaywall.
R3AE23244EFDE,not_retrievable,,No OA copy found via Unpaywall.
R35ED6959E89F,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R35ED6959E89F_admiraal_2017.pdf,Retrieved OA via https://figshare.com/articles/journal_contribution/Maximizing_the_impact_of_mining_investment_in_water_infrastructure_for_local_communities/15138876
R83FCFEB8D3DB,not_retrievable,,No OA copy found via Unpaywall.
RD67971FB4FB1,not_retrievable,,No OA copy found via Unpaywall.
R1CA3290F50A5,not_retrievable,,No OA copy found via Unpaywall.
R15CB317EBAB8,not_retrievable,,No OA copy found via Unpaywall.
R8DE65838848E,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R8DE65838848E_bellaubi_2017.pdf,Retrieved OA via https://www.ecologyandsociety.org/vol22/iss2/art6/ES-2017-9205.pdf
RB932E7855B82,not_retrievable,,No OA copy found via Unpaywall.
R16A3197AFC75,not_retrievable,,No OA copy found via Unpaywall.
R29B8BB54C7ED,not_retrievable,,No OA copy found via Unpaywall.
RFC3D8332D95C,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RFC3D8332D95C_klauck_2017.pdf,Retrieved OA via OpenAlex extra thorough check
RA78F7A82EE77,not_retrievable,,No OA copy found via Unpaywall.
R4B036EC5F939,not_retrievable,,No OA copy found via Unpaywall.
R812164425DA7,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S2212608216300274/pdf: HTTP Error 403: Forbidden
R5F18E0BC6D04,not_retrievable,,No OA copy found via Unpaywall.
R7DF548BAF8D3,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R7DF548BAF8D3_bannon_2017.pdf,Retrieved OA via https://www.cambridge.org/core/services/aop-cambridge-core/content/view/548B1C559B3D6ACEDF50C4576DD14603/S007543581700079Xa.pdf/div-class-title-fresh-water-in-roman-law-rights-and-policy-a-href-fns01-ref-type-fn-a-div.pdf
R70ECA0D5A0A0,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R70ECA0D5A0A0_oteng-ababio_2017.pdf,Retrieved OA via OpenAlex extra thorough check
R16F5F8144871,not_retrievable,,No OA copy found via Unpaywall.
R512107239D86,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R512107239D86_dapaah_2017.pdf,Retrieved OA via http://hdl.handle.net/2429/64781
R43A5C339BB4D,not_retrievable,,No OA copy found via Unpaywall.
R60BD629D7DFF,not_retrievable,,Failed to download PDF from https://journals.sagepub.com/doi/pdf/10.1177/0956247817692200: HTTP Error 403: Forbidden
R6F3B9DE9AD98,not_retrievable,,No OA copy found via Unpaywall.
R3945222BBF31,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S1438463916302619/pdf: HTTP Error 403: Forbidden
R20A04973A441,not_retrievable,,No OA copy found via Unpaywall.
R35461F430753,not_retrievable,,No OA copy found via Unpaywall.
R9FEFA8CF8F20,not_retrievable,,No OA copy found via Unpaywall.
R7477260689CE,not_retrievable,,No OA copy found via Unpaywall.
RF4D94533DCB2,not_retrievable,,Failed to download PDF from https://www.sciencedirect.com/science/article/pii/S1877705817330060/pdf: HTTP Error 403: Forbidden
RA04CEC9AA0AF,not_retrievable,,No OA copy found via Unpaywall.
RAF4ED0F28A15,not_retrievable,,No OA copy found via Unpaywall.
R9D37CC49998B,not_retrievable,,No OA copy found via Unpaywall.
RB7A0171C272A,not_retrievable,,No OA copy found via Unpaywall.
RFF539283146D,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RFF539283146D_montoya-rendón_2017.pdf,Retrieved OA via OpenAlex extra thorough check
