record_id,full_text_status,full_text_location,notes
R24E80DAAD57D,not_retrievable,,No OA copy found via Unpaywall.
R406FC36CCAAF,not_retrievable,,No OA copy found via Unpaywall.
R34D4B693CF22,not_retrievable,,No OA copy found via Unpaywall.
R75D9E25CA71A,not_retrievable,,No OA copy found via Unpaywall.
R25CA44C49907,not_retrievable,,No OA copy found via Unpaywall.
RD8B9CAF4C5DA,not_retrievable,,No OA copy found via Unpaywall.
R72919F1AC937,not_retrievable,,No OA copy found via Unpaywall.
R85E320C718A8,not_retrievable,,No OA copy found via Unpaywall.
R457A96841C7E,not_retrievable,,No OA copy found via Unpaywall.
RAE3FE682A17A,not_retrievable,,No OA copy found via Unpaywall.
REA33F6108102,not_retrievable,,No OA copy found via Unpaywall.
R7F996950E419,not_retrievable,,No OA copy found via Unpaywall.
R04002DCC0AAF,not_retrievable,,No OA copy found via Unpaywall.
R01025F73B0E2,not_retrievable,,No OA copy found via Unpaywall.
R60DC82ADD4E5,not_retrievable,,No OA copy found via Unpaywall.
R22BDDAD9DE04,not_retrievable,,No OA copy found via Unpaywall.
R74AD122FBBD1,not_retrievable,,No OA copy found via Unpaywall.
RD36E83DB2D6A,not_retrievable,,No OA copy found via Unpaywall.
R2CD3ADF81E21,not_retrievable,,No OA copy found via Unpaywall.
R771D41BC1584,not_retrievable,,No OA copy found via Unpaywall.
R0B8D73D4EBE3,not_retrievable,,No OA copy found via Unpaywall.
RAD2FE0FCE03D,not_retrievable,,No OA copy found via Unpaywall.
R9F70616FE813,not_retrievable,,No OA copy found via Unpaywall.
RED170577C429,not_retrievable,,No OA copy found via Unpaywall.
R4DBF12B4A327,not_retrievable,,No OA copy found via Unpaywall.
R916889165AD5,not_retrievable,,No OA copy found via Unpaywall.
RD6C57C9AE28E,not_retrievable,,No OA copy found via Unpaywall.
R3B415FA79D4C,not_retrievable,,No OA copy found via Unpaywall.
R08ABAD98A481,not_retrievable,,No OA copy found via Unpaywall.
R9327F27AC821,not_retrievable,,No OA copy found via Unpaywall.
R16E56D8BCECE,not_retrievable,,No OA copy found via Unpaywall.
R0AFB571151F8,not_retrievable,,No OA copy found via Unpaywall.
R729A7D7BB28B,not_retrievable,,No OA copy found via Unpaywall.
R6A629E95E47B,not_retrievable,,No OA copy found via Unpaywall.
R003523574784,not_retrievable,,No OA copy found via Unpaywall.
R6D53C0A6E3A4,not_retrievable,,No OA copy found via Unpaywall.
RB407CBC6296A,not_retrievable,,No OA copy found via Unpaywall.
R6B83C25D63F4,not_retrievable,,No OA copy found via Unpaywall.
R63A9A75133CE,not_retrievable,,No OA copy found via Unpaywall.
R99E902142AC2,not_retrievable,,No OA copy found via Unpaywall.
R6E2CA3E33C37,not_retrievable,,No OA copy found via Unpaywall.
RE75FBF29CA7B,not_retrievable,,No OA copy found via Unpaywall.
RFBB1B55A8D79,not_retrievable,,No OA copy found via Unpaywall.
R35523A7C027A,not_retrievable,,No OA copy found via Unpaywall.
RB7928AD60DCA,not_retrievable,,No OA copy found via Unpaywall.
RBFA34E702541,not_retrievable,,No OA copy found via Unpaywall.
RBA346FCF6A8C,not_retrievable,,No OA copy found via Unpaywall.
R22206B3DC3A0,not_retrievable,,No OA copy found via Unpaywall.
R8AE17492C7B2,not_retrievable,,No OA copy found via Unpaywall.
R93E6153E24ED,not_retrievable,,No OA copy found via Unpaywall.
