record_id,full_text_status,full_text_location,notes
RCD3248F027A6,not_retrievable,,No OA copy found via Unpaywall.
R088A6862CBAC,not_retrievable,,No OA copy found via Unpaywall.
RCEF41B961251,not_retrievable,,No OA copy found via Unpaywall.
R8DCF8DEDE741,not_retrievable,,No OA copy found via Unpaywall.
R959FDBAAF44F,not_retrievable,,No OA copy found via Unpaywall.
R802AAEF5465F,not_retrievable,,No OA copy found via Unpaywall.
RFF03643FADFA,not_retrievable,,No OA copy found via Unpaywall.
RE5FCC85D5EF2,not_retrievable,,No OA copy found via Unpaywall.
RF6EFC712D0D7,not_retrievable,,No OA copy found via Unpaywall.
RCFA60F99F5A8,not_retrievable,,No OA copy found via Unpaywall.
R0938024F4223,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R0938024F4223_dischinger_2009.pdf,Retrieved OA via https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0006788&type=printable
RA53680C840E0,not_retrievable,,No OA copy found via Unpaywall.
RF83C0BEF3A15,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RF83C0BEF3A15_fehr_2009.pdf,Retrieved OA via http://unfccc.int/resource/docs/convkp/kpeng.pdf
R26752BE1C207,not_retrievable,,No OA copy found via Unpaywall.
RB2086E7D7795,not_retrievable,,No OA copy found via Unpaywall.
R9639154328A1,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R9639154328A1_varma_2009.pdf,Retrieved OA via OpenAlex extra thorough check
RF7058FFCA090,not_retrievable,,No OA copy found via Unpaywall.
RCB78D4EF3652,not_retrievable,,Failed to download PDF from https://www.cairn.info/load_pdf.php?ID_ARTICLE=FLUX_076_0026&download=1: HTTP Error 403: Forbidden
RBDD2A9AC8690,not_retrievable,,No OA copy found via Unpaywall.
R761657E447C4,not_retrievable,,No OA copy found via Unpaywall.
RF84BAA4E54CD,not_retrievable,,No OA copy found via Unpaywall.
R2D6804041AA0,not_retrievable,,No OA copy found via Unpaywall.
R7F3F17DD0C6D,not_retrievable,,No OA copy found via Unpaywall.
R8B0C6D84F0F3,not_retrievable,,No OA copy found via Unpaywall.
R0186AD905238,not_retrievable,,No OA copy found via Unpaywall.
RA3D65AC0E1D7,not_retrievable,,No OA copy found via Unpaywall.
R81BEA2E1C8CE,not_retrievable,,No OA copy found via Unpaywall.
R31FDE48C55CA,not_retrievable,,No OA copy found via Unpaywall.
R35E214EE7613,not_retrievable,,No OA copy found via Unpaywall.
RF4750E656C04,not_retrievable,,No OA copy found via Unpaywall.
REEB1EECF159B,not_retrievable,,No OA copy found via Unpaywall.
R25B42F41DEE8,not_retrievable,,No OA copy found via Unpaywall.
R4270A36F0648,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R4270A36F0648_kayaga_2008.pdf,Retrieved OA via OpenAlex extra thorough check
R13DCD030A31C,not_retrievable,,No OA copy found via Unpaywall.
R29678D9CBF7A,not_retrievable,,No OA copy found via Unpaywall.
R7C2124844CF8,not_retrievable,,No OA copy found via Unpaywall.
R4CE2FFCA0C55,not_retrievable,,No OA copy found via Unpaywall.
R3DCC4CCBD760,not_retrievable,,No OA copy found via Unpaywall.
R87153109CDCE,not_retrievable,,No OA copy found via Unpaywall.
R375CB03774D9,not_retrievable,,No OA copy found via Unpaywall.
RC00FA37AB2F9,not_retrievable,,No OA copy found via Unpaywall.
R50095132981A,not_retrievable,,No OA copy found via Unpaywall.
R58189D662CAB,not_retrievable,,No OA copy found via Unpaywall.
R2E4979185A18,not_retrievable,,No OA copy found via Unpaywall.
R3C05153D3A6A,not_retrievable,,No OA copy found via Unpaywall.
R0C93E1FC27B4,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R0C93E1FC27B4_kauark-leite_2008.pdf,Retrieved OA via https://hess.copernicus.org/articles/12/1075/2008/hess-12-1075-2008.pdf
RD5FF0A504F13,not_retrievable,,No OA copy found via Unpaywall.
R6D45F9C7DD0C,not_retrievable,,No OA copy found via Unpaywall.
R1E3F115E2D74,not_retrievable,,No OA copy found via Unpaywall.
R0F5EC4C60A62,not_retrievable,,No OA copy found via Unpaywall.
