record_id,full_text_status,full_text_location,notes
RDFA05DD5B85A,not_retrievable,,No OA copy found via Unpaywall.
RD175F8091708,not_retrievable,,No OA copy found via Unpaywall.
R1CC50D5011B9,not_retrievable,,No OA copy found via Unpaywall.
RD88D7BDC6553,not_retrievable,,No OA copy found via Unpaywall.
R29856BE0CB68,not_retrievable,,No OA copy found via Unpaywall.
R893234AFA905,not_retrievable,,No OA copy found via Unpaywall.
R2F782937787E,not_retrievable,,No OA copy found via Unpaywall.
RC8E4D27449CF,not_retrievable,,No OA copy found via Unpaywall.
R8A2445A92C67,not_retrievable,,Failed to download PDF from https://journals.sagepub.com/doi/pdf/10.1177/0956247810380168: HTTP Error 403: Forbidden
R07C4DC6213A6,not_retrievable,,No OA copy found via Unpaywall.
RFDCD6A65E245,not_retrievable,,No OA copy found via Unpaywall.
RCD554221B2C5,not_retrievable,,No OA copy found via Unpaywall.
RCF31FA5B9CF9,not_retrievable,,No OA copy found via Unpaywall.
R0C54E2A3F77C,not_retrievable,,No OA copy found via Unpaywall.
R037DC2F7B16A,not_retrievable,,No OA copy found via Unpaywall.
R8821F07922AB,not_retrievable,,No OA copy found via Unpaywall.
R749B86F34484,not_retrievable,,Failed to download PDF from https://escholarship.org/content/qt4xh4c7q4/qt4xh4c7q4.pdf?t=m08byo: HTTP Error 403: Forbidden
R84C53827AA21,not_retrievable,,No OA copy found via Unpaywall.
R0CAD9EDC202F,not_retrievable,,No OA copy found via Unpaywall.
RAE888898E281,not_retrievable,,No OA copy found via Unpaywall.
R804A6CFFD1D7,not_retrievable,,No OA copy found via Unpaywall.
R62233FB11483,not_retrievable,,No OA copy found via Unpaywall.
RB4ABDB221CD3,not_retrievable,,No OA copy found via Unpaywall.
R2E48DA87EEB4,not_retrievable,,No OA copy found via Unpaywall.
R61B13B02B733,not_retrievable,,No OA copy found via Unpaywall.
R8717748C6A5D,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R8717748C6A5D_liu_2010.pdf,Retrieved OA via https://academicjournals.org/journal/AJB/article-full-text-pdf/A25A5EC17752
R975C44396921,not_retrievable,,No OA copy found via Unpaywall.
R48AC741E5758,not_retrievable,,No OA copy found via Unpaywall.
R1823F1155BA1,not_retrievable,,No OA copy found via Unpaywall.
RE122123AF5EF,not_retrievable,,No OA copy found via Unpaywall.
RB955BA567B95,not_retrievable,,No OA copy found via Unpaywall.
RDA5EF90584F8,not_retrievable,,No OA copy found via Unpaywall.
RD76FC399F66C,not_retrievable,,No OA copy found via Unpaywall.
R56490574F032,not_retrievable,,No OA copy found via Unpaywall.
RD1E30397691A,not_retrievable,,No OA copy found via Unpaywall.
RD135735976C0,not_retrievable,,No OA copy found via Unpaywall.
R5EEBC1E0ACC1,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R5EEBC1E0ACC1_garcía-valiñas_2010.pdf,Retrieved OA via OpenAlex extra thorough check
R91DE84F0EC52,not_retrievable,,No OA copy found via Unpaywall.
R1327A7E88B30,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R1327A7E88B30_asahi_2010.pdf,Retrieved OA via https://www.jstage.jst.go.jp/article/srs/40/1/40_1_111/_pdf
REFCB6826A20A,not_retrievable,,No OA copy found via Unpaywall.
RFAFB594AD9AF,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RFAFB594AD9AF_kayaga_2009.pdf,Retrieved OA via OpenAlex extra thorough check
R178232D887EC,not_retrievable,,No OA copy found via Unpaywall.
RFEE962BD6DAD,not_retrievable,,No OA copy found via Unpaywall.
RC8FC125A9F16,not_retrievable,,No OA copy found via Unpaywall.
RCD35B77EDFE1,not_retrievable,,No OA copy found via Unpaywall.
RE6A43701E1CD,not_retrievable,,Failed to download PDF from https://www.cairn.info/load_pdf.php?ID_ARTICLE=FLUX_076_0094&download=1: HTTP Error 403: Forbidden
RE5C928587BA7,not_retrievable,,No OA copy found via Unpaywall.
R80662D1B2A50,not_retrievable,,No OA copy found via Unpaywall.
RBA0501E8AF30,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RBA0501E8AF30_thole_2009.pdf,Retrieved OA via http://www.witpress.com/Secure/elibrary/papers/WRM09/WRM09002FU1.pdf
RE77D32FE4504,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RE77D32FE4504_sternlieb_2009.pdf,Retrieved OA via http://www.witpress.com/Secure/elibrary/papers/WRM09/WRM09051FU1.pdf
