record_id,full_text_status,full_text_location,notes
RA750DF244239,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RA750DF244239_jonsson_2014.pdf,Retrieved OA via OpenAlex extra thorough check
RCB664E1D2F9E,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/disa.12039: HTTP Error 403: Forbidden
R59329720D787,not_retrievable,,No OA copy found via Unpaywall.
R32B0F0E2A2CA,not_retrievable,,No OA copy found via Unpaywall.
R7F34A7ECA7B8,not_retrievable,,No OA copy found via Unpaywall.
R8EF694ACCE60,not_retrievable,,No OA copy found via Unpaywall.
R0B1CE2205CB7,not_retrievable,,No OA copy found via Unpaywall.
R2FE56A7F0F98,not_retrievable,,No OA copy found via Unpaywall.
RCC26C6F3FA89,not_retrievable,,No OA copy found via Unpaywall.
R527BCF310148,not_retrievable,,No OA copy found via Unpaywall.
RDA19C702AB54,not_retrievable,,No OA copy found via Unpaywall.
R4FD86A9598F6,not_retrievable,,No OA copy found via Unpaywall.
R3181DF9643CD,not_retrievable,,No OA copy found via Unpaywall.
RE94860057914,not_retrievable,,No OA copy found via Unpaywall.
RC1A2A5291C94,not_retrievable,,No OA copy found via Unpaywall.
R26A228051D15,not_retrievable,,No OA copy found via Unpaywall.
R9BEC06E5E577,not_retrievable,,No OA copy found via Unpaywall.
R93ED21A52828,not_retrievable,,No OA copy found via Unpaywall.
RA1626402A233,not_retrievable,,No OA copy found via Unpaywall.
R44AC6ADF1E28,not_retrievable,,No OA copy found via Unpaywall.
R7949197536F5,not_retrievable,,No OA copy found via Unpaywall.
RCED96ED90680,not_retrievable,,No OA copy found via Unpaywall.
R977ECB01FA02,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R977ECB01FA02_milgroom_2014.pdf,Retrieved OA via OpenAlex extra thorough check
R26BC497EB17E,not_retrievable,,No OA copy found via Unpaywall.
R1D3B70649AA6,not_retrievable,,No OA copy found via Unpaywall.
R7C907BED6D11,not_retrievable,,No OA copy found via Unpaywall.
RA1DB69F3C338,not_retrievable,,No OA copy found via Unpaywall.
R00844FA233FD,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1467-9655.12129: HTTP Error 403: Forbidden
R52AA2A5BBA5D,not_retrievable,,No OA copy found via Unpaywall.
R9E976E52357D,not_retrievable,,No OA copy found via Unpaywall.
R92A2339263CC,not_retrievable,,No OA copy found via Unpaywall.
R023B3A0D827A,not_retrievable,,No OA copy found via Unpaywall.
R87C35161C630,not_retrievable,,No OA copy found via Unpaywall.
R440763E96236,not_retrievable,,No OA copy found via Unpaywall.
RC520790212D3,not_retrievable,,Failed to download PDF from https://durham-repository.worktribe.com/preview/1480185/13131.pdf: HTTP Error 403: Forbidden
RD7AA5058E24F,not_retrievable,,No OA copy found via Unpaywall.
R8DC8D6A54823,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R8DC8D6A54823_paludo_2013.pdf,Retrieved OA via https://www.scielo.br/j/asoc/a/zjjxhCHWyYKB4NDbyK5cyBK/?lang=pt&format=pdf
R75F784FD0579,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R75F784FD0579_allen_2013.pdf,Retrieved OA via https://aps.journals.ac.za/pub/article/download/443/397
RE467B32806AA,not_retrievable,,No OA copy found via Unpaywall.
R4E86551F1961,not_retrievable,,No OA copy found via Unpaywall.
RB60F8EAD6FC8,not_retrievable,,No OA copy found via Unpaywall.
R27416ECBE4AB,not_retrievable,,No OA copy found via Unpaywall.
RB73B3B8F6678,not_retrievable,,No OA copy found via Unpaywall.
RBA885F30DDEE,not_retrievable,,No OA copy found via Unpaywall.
R08C6711EFF6C,not_retrievable,,No OA copy found via Unpaywall.
R689E5A167595,not_retrievable,,No OA copy found via Unpaywall.
RC0A0716E4072,not_retrievable,,No OA copy found via Unpaywall.
R0327EF4BAA21,not_retrievable,,No OA copy found via Unpaywall.
R2B590CAA2B94,not_retrievable,,No OA copy found via Unpaywall.
RCA0676FFA182,not_retrievable,,No OA copy found via Unpaywall.
