record_id,full_text_status,full_text_location,notes
RA2C47DBF8584,not_retrievable,,No OA copy found via Unpaywall.
R4FDF6D399848,not_retrievable,,No OA copy found via Unpaywall.
R1803F7055859,not_retrievable,,No OA copy found via Unpaywall.
R8F3A862DA6B1,not_retrievable,,No OA copy found via Unpaywall.
R76BD2052C008,not_retrievable,,No OA copy found via Unpaywall.
RB70EF69F5B32,not_retrievable,,No OA copy found via Unpaywall.
RCDF7F883CAB7,not_retrievable,,No OA copy found via Unpaywall.
R5CA121A0E656,not_retrievable,,No OA copy found via Unpaywall.
RA0E245C18B33,not_retrievable,,No OA copy found via Unpaywall.
R9432B4531BC0,not_retrievable,,No OA copy found via Unpaywall.
R1B5292F08080,not_retrievable,,No OA copy found via Unpaywall.
RC377927F144E,not_retrievable,,No OA copy found via Unpaywall.
RCD415D6E7610,not_retrievable,,No OA copy found via Unpaywall.
R6E9D96798462,not_retrievable,,No OA copy found via Unpaywall.
REEAB5AAA9C0A,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\REEAB5AAA9C0A_vera_2008.pdf,Retrieved OA via OpenAlex extra thorough check
RE63BCE294E12,not_retrievable,,No OA copy found via Unpaywall.
R704B148C5117,not_retrievable,,No OA copy found via Unpaywall.
R65BF964A8E4D,not_retrievable,,No OA copy found via Unpaywall.
R3665AA462296,not_retrievable,,No OA copy found via Unpaywall.
R91DDD83ED473,not_retrievable,,No OA copy found via Unpaywall.
RBA33BDA14EAD,not_retrievable,,No OA copy found via Unpaywall.
R4BCCFE408D51,not_retrievable,,No OA copy found via Unpaywall.
RD4DC2325ECF4,not_retrievable,,No OA copy found via Unpaywall.
R23FC463CA51F,not_retrievable,,No OA copy found via Unpaywall.
R9D4088D1FDFD,not_retrievable,,No OA copy found via Unpaywall.
RDAAEB54CE4DE,not_retrievable,,No OA copy found via Unpaywall.
R8E5241AB17D4,not_retrievable,,No OA copy found via Unpaywall.
RD27BEE97CAF5,not_retrievable,,No OA copy found via Unpaywall.
R1360D12AADAC,not_retrievable,,No OA copy found via Unpaywall.
RDF9D6AE68D61,not_retrievable,,No OA copy found via Unpaywall.
R2281812753A2,not_retrievable,,No OA copy found via Unpaywall.
R2968041DCCA3,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R2968041DCCA3_moss_2008.pdf,Retrieved OA via https://edoc.hu-berlin.de/bitstreams/34c0ec2b-5d1e-4d47-8900-efbc3a77595a/download
RAF43F1049CAC,not_retrievable,,No OA copy found via Unpaywall.
R96CC88EE0933,not_retrievable,,No OA copy found via Unpaywall.
R29F08D523D16,not_retrievable,,No OA copy found via Unpaywall.
R7814DEF7ACC8,not_retrievable,,No OA copy found via Unpaywall.
R90145EEE554B,not_retrievable,,No OA copy found via Unpaywall.
RDE97BBA1228E,not_retrievable,,No OA copy found via Unpaywall.
RA3629C1AA14D,not_retrievable,,No OA copy found via Unpaywall.
R7A71F4BE9DFF,not_retrievable,,No OA copy found via Unpaywall.
RC1D14599F0AE,not_retrievable,,No OA copy found via Unpaywall.
RBCF8A8901239,not_retrievable,,No OA copy found via Unpaywall.
R405EFE65A300,not_retrievable,,No OA copy found via Unpaywall.
R5807B67AFA98,not_retrievable,,No OA copy found via Unpaywall.
RD5A2982CF41B,not_retrievable,,No OA copy found via Unpaywall.
RB8507E5E888F,not_retrievable,,No OA copy found via Unpaywall.
RBFD1D75DFEC0,not_retrievable,,No OA copy found via Unpaywall.
R102FC970D831,not_retrievable,,No OA copy found via Unpaywall.
RFBA3CE02FD4E,not_retrievable,,No OA copy found via Unpaywall.
R991252919846,not_retrievable,,No OA copy found via Unpaywall.
