record_id,full_text_status,full_text_location,notes
R4D32E3F3E2E3,not_retrievable,,No OA copy found via Unpaywall.
R39742F6CA63C,not_retrievable,,No OA copy found via Unpaywall.
R0BC9D2E81E5A,not_retrievable,,No OA copy found via Unpaywall.
RA9801F141888,not_retrievable,,No OA copy found via Unpaywall.
RF22EFFAD48CC,not_retrievable,,Failed to download PDF from https://www.scielo.br/j/asoc/a/Yzc9zvrxWYCb4LyFWm4r4yq/?lang=pt&format=pdf: HTTP Error 502: Bad Gateway
RA0A4C5728222,not_retrievable,,No OA copy found via Unpaywall.
R14B39B9D52E2,not_retrievable,,No OA copy found via Unpaywall.
R2604017137ED,not_retrievable,,No OA copy found via Unpaywall.
R2033EDC2AA88,not_retrievable,,No OA copy found via Unpaywall.
R4C9362678E48,not_retrievable,,No OA copy found via Unpaywall.
R1F58000B5617,not_retrievable,,No OA copy found via Unpaywall.
RB065139F8F17,not_retrievable,,No OA copy found via Unpaywall.
R1197785426F6,not_retrievable,,No OA copy found via Unpaywall.
RD670D26F90FB,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RD670D26F90FB_flores_2013.pdf,Retrieved OA via OpenAlex extra thorough check
RD17D28844F71,not_retrievable,,No OA copy found via Unpaywall.
R567A3B014963,not_retrievable,,No OA copy found via Unpaywall.
R9E9C50EFE536,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R9E9C50EFE536_garcía-valiñas_2013.pdf,Retrieved OA via OpenAlex extra thorough check
REA98E915A1CD,not_retrievable,,No OA copy found via Unpaywall.
RC4A4206BDF16,not_retrievable,,No OA copy found via Unpaywall.
RB29E258A1586,not_retrievable,,No OA copy found via Unpaywall.
RE080CB357B2C,not_retrievable,,No OA copy found via Unpaywall.
RA37E8E75B126,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RA37E8E75B126_baraki_2013.pdf,Retrieved OA via https://repository.up.ac.za/bitstream/2263/42310/1/Baraki_Technology_2013.pdf
R0B902066E9BE,not_retrievable,,No OA copy found via Unpaywall.
R410CAF95F628,not_retrievable,,No OA copy found via Unpaywall.
R31E7B1B06D5E,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R31E7B1B06D5E_dondeynaz_2013.pdf,Retrieved OA via https://hess.copernicus.org/articles/17/3397/2013/hess-17-3397-2013.pdf
RDF7B8A20B4E3,not_retrievable,,No OA copy found via Unpaywall.
R21E676633A38,not_retrievable,,No OA copy found via Unpaywall.
R3D34ED61C9BE,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R3D34ED61C9BE_ahlers_2013.pdf,Retrieved OA via OpenAlex extra thorough check
R4453EA5C8B2F,not_retrievable,,No OA copy found via Unpaywall.
RFE6F4BE0CCF1,not_retrievable,,No OA copy found via Unpaywall.
RED71C659CB3A,not_retrievable,,No OA copy found via Unpaywall.
R221EA3C5B171,not_retrievable,,No OA copy found via Unpaywall.
RE27DBC552685,not_retrievable,,No OA copy found via Unpaywall.
R94AFFF58AD88,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R94AFFF58AD88_dagdeviren_2013.pdf,Retrieved OA via http://hdl.handle.net/2299/11526
R13014C89A7C9,not_retrievable,,No OA copy found via Unpaywall.
R7A4DACA8AA5D,not_retrievable,,No OA copy found via Unpaywall.
RED5FE8ECD48C,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RED5FE8ECD48C_zetland_2013.pdf,Retrieved OA via OpenAlex extra thorough check
RA53C02DDB780,not_retrievable,,No OA copy found via Unpaywall.
R86610BDFBD5E,not_retrievable,,Failed to download PDF from https://www.tandfonline.com/doi/pdf/10.1080/1573062X.2012.709254?needAccess=true: HTTP Error 403: Forbidden
R494F2B4DE403,not_retrievable,,No OA copy found via Unpaywall.
R7B052D90C3BF,not_retrievable,,No OA copy found via Unpaywall.
R4D7CD4E75E33,not_retrievable,,No OA copy found via Unpaywall.
R7A3ED74BB18A,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R7A3ED74BB18A_de_2013.pdf,Retrieved OA via https://www.scielo.br/j/rap/a/XZtrYF9s8ZpsJtKSQddfVJy/?lang=pt&format=pdf
RD601DD13E14F,not_retrievable,,No OA copy found via Unpaywall.
R21CE9DB39993,not_retrievable,,No OA copy found via Unpaywall.
R2DE9801FD80C,not_retrievable,,No OA copy found via Unpaywall.
R8F05631CC8C9,not_retrievable,,No OA copy found via Unpaywall.
R758A75AE59C1,not_retrievable,,No OA copy found via Unpaywall.
RA3375EB4F7B0,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RA3375EB4F7B0_paerregaard_2013.pdf,Retrieved OA via https://bioone.org/journals/mountain-research-and-development/volume-33/issue-3/MRD-JOURNAL-D-12-00107.1/Governing-Water-in-the-Andean-Community-of-Cabanaconde-Peru/10.1659/MRD-JOURNAL-D-12-00107.1.pdf
R803988411D3E,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R803988411D3E_van_2013.pdf,Retrieved OA via OpenAlex extra thorough check
