record_id,full_text_status,full_text_location,notes
RA99F92B0FE3F,not_retrievable,,No OA copy found via Unpaywall.
R1C0CF917B85E,not_retrievable,,Failed to download PDF from https://gh.bmj.com/content/9/10/e015367.full.pdf: HTTP Error 403: Forbidden
REEF6282A321A,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\REEF6282A321A_kabote_2024.pdf,Retrieved OA via OpenAlex extra thorough check
R28C62DA450EC,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R28C62DA450EC_borges_2024.pdf,Retrieved OA via https://www.frontiersin.org/journals/environmental-science/articles/10.3389/fenvs.2024.1341593/pdf
R6E293CFE9E51,not_retrievable,,Failed to download PDF from https://iwaponline.com/ws/article-pdf/24/5/1645/1429494/ws024051645.pdf: HTTP Error 403: Forbidden
R1244B235E595,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R1244B235E595_musetsho_2024.pdf,Retrieved OA via https://www.frontiersin.org/journals/water/articles/10.3389/frwa.2024.1253921/pdf
R93D4690318CB,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R93D4690318CB_ototo_2024.pdf,Retrieved OA via OpenAlex extra thorough check
R301FEFA108ED,not_retrievable,,No OA copy found via Unpaywall.
REF486158BFC4,not_retrievable,,Failed to download PDF from https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sd.3016: HTTP Error 403: Forbidden
R52F325DBB058,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R52F325DBB058_ferreira_2024.pdf,Retrieved OA via OpenAlex extra thorough check
R54E1EC1F7D4C,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R54E1EC1F7D4C_lewis_2024.pdf,Retrieved OA via OpenAlex extra thorough check
R7941BACF0B51,not_retrievable,,No OA copy found via Unpaywall.
RFA03AB50C76A,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RFA03AB50C76A_hurlbert_2024.pdf,Retrieved OA via OpenAlex extra thorough check
RD5DE21EB6425,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/14/7/497/1455303/washdev0140497.pdf: HTTP Error 403: Forbidden
RDD3426650476,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2071-1050/16/19/8362/pdf?version=1727337800: HTTP Error 403: Forbidden
RF35F2E5A319B,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/14/7/572/1455476/washdev0140572.pdf: HTTP Error 403: Forbidden
R7A9FA4B1B749,not_retrievable,,No OA copy found via Unpaywall.
R95B9BD41525A,not_retrievable,,Failed to download PDF from https://ascelibrary.org/doi/pdf/10.1061/JSWBAY.SWENG-561: HTTP Error 403: Forbidden
R2729F0D889AA,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R2729F0D889AA_rickard_2024.pdf,Retrieved OA via https://edepot.wur.nl/657531
R44ED9C065C16,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/14/11/1043/1510569/washdev2024021.pdf: HTTP Error 403: Forbidden
R88CC7FF82D68,not_retrievable,,No OA copy found via Unpaywall.
RCAADF3C0CFA5,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\RCAADF3C0CFA5_aguilar-benitez_2024.pdf,Retrieved OA via https://www.eure.cl/index.php/eure/article/download/EURE.50.149.07/1643
R19F259B54FE8,not_retrievable,,No OA copy found via Unpaywall.
RFD88555FDAE3,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/16/23/3359/pdf?version=1732286836: HTTP Error 403: Forbidden
RCF9544A61323,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RCF9544A61323_perez_2024.pdf,Retrieved OA via OpenAlex extra thorough check
R4501A101EB4D,not_retrievable,,Failed to download PDF from https://iwaponline.com/wp/article-pdf/doi/10.2166/wp.2023.215/1241862/wp2023215.pdf: HTTP Error 403: Forbidden
RD387D22A7424,not_retrievable,,No OA copy found via Unpaywall.
RA7ECB9D783C3,not_retrievable,,No OA copy found via Unpaywall.
R86567443C17D,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2073-4441/15/12/2232/pdf?version=1686729303: HTTP Error 403: Forbidden
R9426D15C50ED,not_retrievable,,Failed to download PDF from https://www.mdpi.com/2071-1050/15/8/6983/pdf?version=1682064523: HTTP Error 403: Forbidden
R814343D35E99,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R814343D35E99_elias_2023.pdf,Retrieved OA via https://storage.googleapis.com/jnl-up-j-cstp-files/journals/1/articles/601/649ac75ea561c.pdf
R9625C2C2538C,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R9625C2C2538C_zarepour_2023.pdf,Retrieved OA via https://link.springer.com/content/pdf/10.1007/s10708-022-10726-0.pdf
R6854A8EA6942,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R6854A8EA6942_khadka_2023.pdf,Retrieved OA via OpenAlex extra thorough check
R0F2F1A4CDE94,not_retrievable,,No OA copy found via Unpaywall.
REA41E9BBCED3,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\REA41E9BBCED3_meyer_2023.pdf,Retrieved OA via OpenAlex extra thorough check
R8C49F531C4D5,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R8C49F531C4D5_hutete_2023.pdf,Retrieved OA via https://doi.org/10.26480/wcm.01.2023.12.18
RFE92331046B8,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\RFE92331046B8_dell_aquila_2023.pdf,Retrieved OA via OpenAlex extra thorough check
RA8A5DB49E365,not_retrievable,,No OA copy found via Unpaywall.
R815013220BE5,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\R815013220BE5_hughes_2023.pdf,Retrieved OA via https://journals.plos.org/water/article/file?id=10.1371/journal.pwat.0000081&type=printable
R788D093EA440,not_retrievable,,Failed to download PDF from http://www.jeeng.net/pdf-169962-93740?filename=Exploring the Impact of.pdf: URL can't contain control characters. '/pdf-169962-93740?filename=Exploring the Impact of.pdf' (found at least ' ')
RF563E44C5B3E,not_retrievable,,No OA copy found via Unpaywall.
RDEE8F58A6541,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/doi/10.2166/washdev.2023.176/1327502/washdev2023176.pdf: HTTP Error 403: Forbidden
RDD8664471937,not_retrievable,,No OA copy found via Unpaywall.
R5A437147DAEF,not_retrievable,,No OA copy found via Unpaywall.
RA97C26406604,not_retrievable,,No OA copy found via Unpaywall.
R05D1DB0905E0,not_retrievable,,No OA copy found via Unpaywall.
R36560DA3DD11,not_retrievable,,No OA copy found via Unpaywall.
R6F59490B8984,retrieved,c:\Users\DPLaw\.gemini\antigravity\playground\ultraviolet-coronal\mission_results\pdfs\FOLDER 3\R6F59490B8984_onu_2023.pdf,Retrieved OA via OpenAlex extra thorough check
R20E132C954C2,not_retrievable,,Failed to download PDF from https://iwaponline.com/aqua/article-pdf/doi/10.2166/aqua.2023.059/1309185/jws2023059.pdf: HTTP Error 403: Forbidden
RBEBE0BACCD18,not_retrievable,,Failed to download PDF from https://iwaponline.com/washdev/article-pdf/13/5/312/1225059/washdev0130312.pdf: HTTP Error 403: Forbidden
