title,authors,year,doi,url,abstract,database,search_id
Local Economic Development in South Africa Amid Crises: Exploring Its Potential to Mitigate Socio-Economic Disparities,Mokhaloane S.M.,2026,10.4018/979-8-3373-1474-7.ch003,https://www.scopus.com/pages/publications/105047270225?origin=resultslist,"This chapter explores how Local Economic Development helps to address South Africa’s socio-economic issues, which were worsened by recent pandemics such as the COVID-19. Through reviewing literature, this discussion looks at how LED projects aim to boost local economics and resilience by examining barriers that hinder these efforts. Therefore, this chapter sees LED as a complex solution surrounded by challenges such as service delivery failure and corruption. Through examining the limitations of local governance, this chapter encourages open-minded and adaptable strategies that are able to recognise the changing South Africa’s landscape. Building upon this, this chapter looks at the problems that make it challenging to implement LED effectively, highlighting that the municipalities are lacking in terms of capacity required to provide services. This is demonstrated by water and sanitation causing public dissent and fueling public protests, revealing that there is a need for an accountable government system which can improve South Africa’s socio-economic situation. © 2027 by IGI Global Scientific Publishing. All rights reserved.",Scopus,SEARCH_020b
Safety and Welfare Facilities Provided in the Fireworks Industries to the Women Workers in Sivakasi,Vairam G.; Kumar V.M.,2026,10.1201/9781003739937-71,https://www.scopus.com/pages/publications/105033325296?origin=resultslist,"The Sivakasi fireworks sector has a considerable number of women employees, for whom proper safety and welfare amenities are required to maintain their well-being. The research includes a review of safety features at work for women, the equipment provided to keep them safe, nearby medical support and access to clean sanitation. Desregardless of all the safety rules, workers still struggle with not having good resources, unprotected jobs and poor welfare provisions. Health checkup, crèche center and safety schemes are industry sponsored programs designed to enhance safety and comfort in the workplace. Yet, having ineffective enforcement and limited knowledge remains a problem. The research points out that there needs to be stronger safety standards, better enforcement of employment laws and more attention to women. Tougher security, better working conditions and strong compliance with rules can greatly boost women workers’ protection in Sivakasi’s fireworks industry. The research encourages policymakers, owners and union members to work together to achieve the objective. © 2026 selection and editorial matter, Dr. Raja M., Dr. Satya Subrahmanyam, Dr. R. Raja Subramanian and Dr. J. Karthikeyan; individual chapters, the contributors.",Scopus,SEARCH_020b
Achieving Transboundary Water Security Through Water Innovations: A Framework and Cases,Feldman D.,2026,10.1002/wwp2.70044,https://www.scopus.com/pages/publications/105025593292?origin=resultslist,"Alternative sources of freshwater, provided by various innovations, have long been available to countries facing acute water stress. We hypothesize that avoiding and/or resolving conflict with neighbors—caused by the uncertainty of continued access to shared surface water and groundwater sources—is another driver of innovation adoption. Furthermore, adoption of alternative freshwater sources may help alleviate transboundary disputes and, thus, hasten water supply independence among neighboring countries. We explore this thesis by examining the experience of Israel and Singapore, two countries that have pursued several innovations including desalination, wastewater reuse, and rainwater harvesting. They have also experienced conflicts with neighbors over water. After examining these nations' motives for adopting innovations, as well as the structure and operation of water innovation governance in each country, we examine the role these supply innovations have played in transboundary disputes. We find that the introduction of these innovations has had an important, but not decisive role in helping to alleviate larger conflicts with thirsty neighbors, even when they are explicitly part of negotiations aimed at long-term transboundary dispute resolution. The extent to which innovations can actually help resolve transboundary conflicts depends on parties' confidence in larger transboundary water agreements, an inclination to share water data and information, and a willingness to collaborate on water projects of mutual benefit. The availability of water innovations alone does not serve to alleviate transboundary conflicts. © 2025 The Author(s). World Water Policy published by Wiley Periodicals LLC on behalf of Policy Studies Organization.",Scopus,SEARCH_020b
From Scarcity to Security Multidimensional Perspectives on Water in a Changing World: From Scarcity to Security,Saroughi M.; Achite M.; Çelik M.A.; Pandey K.,2026,10.4018/979-8-3373-6274-8.ch001,https://www.scopus.com/pages/publications/105033427598?origin=resultslist,"Water security has emerged as a critical and multidimensional challenge of the twenty-first century, encompassing biophysical limits, socio-economic dynamics, governance systems, technological resilience, and geopolitical stability. With the global population projected to rise from 7.7 billion to nearly 11.2 billion by 2100, ensuring adequate, safe, and equitable access to freshwater will become increasingly complex. Freshwater resources are fundamental not only for drinking and sanitation but also for sustaining agriculture, ecosystems, energy production, industry, and economic development. Climate change is intensifying blue-water variability and hydrological extremes, while agricultural expansion is altering green-water fluxes and increasing pressure on land-water systems. Strategically important headwater regions, though vital for downstream water supply, remain ecologically fragile and insufficiently protected. Simultaneously, urban and peri-urban areas face growing risks from infrastructure stress, contamination, groundwater depletion, and emerging cyber-physical threats, despite the potential of decentralized solutions such as rainwater harvesting and distributed storage. Water insecurity now reflects both quantitative scarcity and qualitative degradation, with severity varying across regions, particularly in arid and semi-arid zones. This chapter advances an integrated scientific and political understanding of water security, highlighting its multi-scalar, cross-sectoral nature and examining diverse regional experiences to underscore the urgency of resilient and equitable water governance. © 2026 by IGI Global Scientific Publishing. All rights reserved.",Scopus,SEARCH_020b
Intelligent Water Infrastructure and Policy Programs for Sustainability,Sharma L.; Singh S.; Anand A.; Thakur P.,2026,10.1201/9781003742227-12,https://www.scopus.com/pages/publications/105046460906?origin=resultslist,"The use of digital technologies, Internet of Things (IoT) sensors, and Artificial Intelligence (AI)-based analytics is revolutionizing the different levels of Smart Water Management (SWM) in the Water Cycle. Smart systems operations and maintenance are 10–18% cheaper, and water losses are 20–35% lower, with a reliability of 90–95% in comparison to traditional systems. For urban areas to be sustainable, we need to achieve 100–135 L/person/day of water use, 60–80% of rainwater harvesting, 30–50% of treated wastewater use, and non-revenue water to be below 15%. Real-time monitoring (1–5 second sampling) and smart metering (± 1% accuracy) combined with a communication speed of 1 Gbps result in rapid monitoring and operational adjustments. Finally, smart analytics (AI), which processes 5–20 Terabytes per day (TB) with a prediction accuracy of 85–95%, gained 20% less energy (overall) and improved storage by 25–40%. Water delivery has improved to 90–95%, and agricultural water use has decreased by 30–50% with the introduction of smart water distribution and irrigation systems. Wastewater technologies are also available, which allow for 60–80% of wastewater to be treated and reused with a treatment efficiency of 95–99%. The future demand for urban water, which is expected to grow by 40–55% by 2050, can be met, and the sustainability and resilience of water resources can be improved by the integration of smart infrastructure, governance, and newly emerging technologies like digital twins and nanofiltration (which has a > 99% efficiency). © 2027 selection and editorial matter, Neha Sharma, Abhineet Anand, Abhishek Kumar, Rajeev Tiwari, Anupam Tiwari, and Prateek Thapar; individual chapters, the contributors.",Scopus,SEARCH_020b
Corporate Sustainability Metrics and Environmental Human Rights: Developing Rights-Based Indicators for Science-Based SDGs'Targets in India and China,Dhar S.; Imran M.,2026,10.1051/bioconf/202622507004,https://www.scopus.com/pages/publications/105033709243?origin=resultslist,"Despite increasing adoption of Environmental, Social, and Governance (ESG) reporting by corporations, existing frameworks inadequately integrate environmental human rights principles with science- based sustainability targets. This study addresses this gap by developing rights-based indicators for corporate sustainability in India and China. Employing a convergent mixed-methods design, this study synthesises data from Sustainable Development Report, World Benchmarking Alliance corporate assessments, national SDG monitoring systems, and regulatory frameworks (SEBI BRSR for India; mandatory environmental disclosure requirements for China) spanning 2018 to 2025, combined with legal analysis. Results reveal significant differences in SDG achievement, with China scoring 74.4 compared to India's 67.0 on the SDG Index, though both countries exhibit substantial gaps in environmental human rights integration. According to the World Benchmarking Alliance Nature Benchmark, fewer than 2% of assessed companies explicitly acknowledged commitments to respecting environmental human rights of local communities, while only 12% committed to ensuring access to clean water and sanitation. This study contributes a rights-based environmental indicator framework comprising 15 core indicators across five categories: Environmental Procedural Rights, Environmental Substantive Rights, Corporate Environmental Accountability, Science-Based Targets, and Social Justice and Equity. Key recommendations include harmonisation of internationally accepted rights- based sustainability reporting standards, capacity-building programmes, and monitoring mechanisms to ensure corporate environmental commitments translate into effective community protection. © The Authors, published by EDP Sciences, 2026.",Scopus,SEARCH_020b
Emerging Contaminants: Challenges and Limitations in Global Drinking Water,Chkirida S.,2026,10.1201/9781003650690-17,https://www.scopus.com/pages/publications/105038802625?origin=resultslist,"In line with the Sustainable Development Goal 6 (SDG 6) addressing water-related issues, access to safely managed drinking water services is not only a basic need and a fundamental right, but the cornerstone of human public health. Despite the impressive array of literature dealing with drinking water pollution and the proposal of new water decontamination processes, emerging contaminants (ECs) never fail to persist and endure input into aquatic environment in general, and drinking water in particular. ECs are endowed with countless noxious features including a persistent profile at trace level, low-dose toxicity, and poorly understood chronic impacts leading to their challenging risk assessment. On this basis, this chapter is focused on the several challenges and limitations facing drinking water with respect to ECs from source to tap. Special emphasis is particularly placed on the shortcomings in ECs detection, treatment, and their corresponding legislative and regulatory gaps. Ultimately, perspectives were drawn up with the aim of attaining tangible results in terms of integrated ECs monitoring, global harmonization of regulations, and cross-disciplinary collaborations with public outreach. © 2026 selection and editorial matter, Sesan Abiodun Aransiola, Yakubu Adekunle Alli, Kondakindi Venkateswar Reddy and Naga Raju Maddela; individual chapters, the contributors.",Scopus,SEARCH_020b
Blockchain‑powered food waste management in enhancing traceability and sustainability,Nagarajan D.; Thangavel B.; Suppiah Y.; Anbalagan K.,2026,10.1201/9781003634836-6,https://www.scopus.com/pages/publications/105046599168?origin=resultslist,"We present in this paper a blockchain-based Internet of Things (IoT)-supported system to monitor post-production business operations, activities, and processes executed on electronic devices. The system employs five smart contracts to record users’ operations on an immutable distributed ledger to guarantee transparency, traceability, and security in the operations of the firm. We implement a distributed storage system to store large files such as photos of e-waste materials, products, and stakeholders’ licenses. The system under proposal is constructed upon the Ethereum blockchain, where the operations of the smart contract are audited based on gas consumption. The system’s feasibility and effectiveness are proven through an exhaustive cost and security analysis to ensure accountability and efficiency in handling e-waste and related business operations (Khan & Ahmad, 2022). This study presents a blockchain-enabled transparent traceability system along the food supply chain to track the movement of box leftovers from the restaurants to the nongovernmental organizations and then to the poor. The system relies on QR codes and near field communication (NFC) tags to allow safe access to the food packaging information to ensure authenticity and safety. With the advent of blockchain technology, the system offers higher transparency, minimizes fraud, theft, and counterfeiting, and makes the entire distribution of the leftover food more efficient, promoting an enhanced and sustainable supply chain (Patil et al. 2023). This study presents a blockchain system that will help reduce food wastage within hospitality operations to encourage a sustainable food system. This sustainable food system can be considered the interconnected web of stakeholders included within the sustainable management of food resources within the hospitality industry. The system categorizes these stakeholders as food resource managing entities that include food donation groups and recycling companies to appreciate the crucial role they play in managing surplus food. With the use of the blockchain system, businesses are capable of monitoring the source, movement, and end-of-life handling of food products in real time to allow efficient inventory planning, minimization of food wastage, and operational optimization. The system also offers higher transparency and accountability to ensure efficient handling of food wastage to encourage an efficient and sustainable food chain (Omar et al. 2024). This chapter presents a system based on blockchain to track and manage recyclable plastic waste using the Ethereum blockchain and decentralized storage. The system has a reward mechanism to motivate people to recycle, promoting participation. The system enhances trust and accountability among the stakeholders within the system to guarantee fair and open reward distribution. The research provides an extensive explanation of the system architecture along with test and implementation results to demonstrate the feasibility and effectiveness of the system (Alnuaimi et al. 2023). We are proposing a Blockchain-based Model of Solid Waste Management that will help municipalities streamline the efficiency of the waste management process. We are proposing a blockchain system that will be under the control of the municipality, where the customer companies will pay to join the platform to avail the services provided by the supplier companies under the control of the municipality. The burden to both the supplier and consumer companies has been taken care of. Also, an optimization model has been created to find the maximum amount of waste that can be traded between the supplier and consumer companies to maximize the profit based upon the parameters like the supplier companies, consumer companies, and the processing capacity of the customer companies, along with some other restrictions like maximum storage capacity, storage, and the constraint of transportation. Also, the cost factor incurred in the usage of blockchain has been approximated from the various use cases given by the companies providing the blockchain solution (Gopalakrishnan et al. 2021). This study examines the intersection of material flow analysis and blockchain technology to enable end-to-end traceability along the food system. Blockchain offers decentralized, immutable digital record keeping that enhances trust and accountability among stakeholders. The authors propose a framework to quantify food loss and waste through a hybrid approach—that uses material flow analysis to quantify and define food loss and waste flows, and blockchain technology to simplify partnership networks and allow the integration of circular economy concepts. This intersection eventually enhances the minimization of food loss and waste along the food system (Bux & Amicarelli, 2024). This chapter presents a system based on blockchain to manage the tracking of waste that enables the stakeholders to view corresponding information and determine the contribution to the system. Most conventional waste management technologies are non-transparent and lack stakeholder coordination, thereby becoming less efficient. The efficiency of the waste management process can be enhanced using the tamper-resistant property of the blockchain. The system automates the process of managing the waste using smart contracts. In addition to that, a framework to allow users to select the best service based on the information sharing preferences, fee, reliability, and desired security has been created (Gopalakrishnan et al. 2020). IoT is transforming every aspect of life, enhancing the overall efficiency and quality. Urban solid waste management in developing countries is one such issue that has gone unsolved due to a lack of proper planning and limited resource availability within urban areas. This chapter introduces an IoT-based new system to manage solid waste that has particularly been designed for developing countries and urban areas with a large population. This chapter intends to address the issue through a blockchain-supported vehicle ad-hoc system that will ensure efficient collection of the waste, improved resource distribution, and urban sustainability (Saad et al. 2023). This study deals with the application of machine learning algorithms to process large volumes of food supply chain datasets to generate forecasting models for market demand, optimize stockpiles, and suppress over-production. The application of IoT sensors also makes it possible to track crucial parameters that affect food spoilage in real time, ensure ideal storage conditions, and automate interventions to prevent wastage. After the explanation of the fundamentals of the aforementioned technologies, this chapter presents case studies that demonstrate how these are employed in real-world contexts and how effectively the challenges of the food supply chain are tackled. This chapter also presents crucial challenges and opportunities like privacy concerns, protection of data, and the divide that need to be taken carefully into account. This chapter finalizes the necessity for governments, private industries, and research institutes to join together to tackle the challenges and ensure the successful integration of the aforementioned technologies (Öztürk et al. 2025). This study examines the convergence of food waste management strategies using blockchain technology within the hospitality industry. The study examines how the integration of blockchain can enhance operational efficiency, streamline food waste minimization strategies, and strengthen customer loyalty within the hotel industry. This study also examines food waste management challenges within the hospitality industry and presents blockchain solutions to ensure greater transparency, traceability, and sustainability within the food supply chain. This study provides an impetus to future research to further investigate how to utilize blockchain technology to optimize food waste management to ensure greater efficiency within the sector (Stroumpoulis et al. 2021). This study investigates the use of blockchain technology to transform the waste management system under different use case scenarios. It offers pertinent possibilities such as real-time monitoring of the waste, resource optimization, regulatory compliance, safe documentation, and fleet optimization. This study offers a smart contract-based blockchain framework to support automated basic functions of the waste management system within smart cities. The current solutions to the problem using blockchain are also compared based on crucial parameters. The study further discusses ongoing research work and real-world case studies that offer valuable insights about the practical application of the use of blockchain technology to manage waste (Ahmad et al. 2021). This chapter presents a blockchain smart system for managing waste that will help address the adverse effects of the traditional method of managing waste. The system enhances optimization of storage, efficient collection, and safe disposal of solid waste through the use of blockchain technology, ultimately leading to an improved environment. Smart waste management through the use of the IoT has gained pace, but the use of blockchain has limited research. This research states the challenges of the traditional system of managing waste, provides blockchain algorithms to address the challenges, and presents a comparative analysis showing how the proposed system enhances the traditional method through higher transparency, security, and efficiency (Sen Gupta et al. 2021). This study addresses the integration of blockchain technology within the waste sector, particularly within an operational waste management company. The study focuses on the use of smart contracts to automate the process of recycling to promote higher transparency and accountability. The digital product passport is also redefined within the circular economy and the recycling process to ensure efficient use of the resource (Bułkowska et al. 2023). This study provides a smart contract-supported framework based on blockchain to encourage the collaboration of supermarkets and other stakeholders to avoid food wastage and ensure sustainability. Smart contracts are one of the core components of the application of blockchain technology that enable the automatic execution of contracts upon the fulfillment of certain conditions. This study presents the advantages that smart contracts provide to supermarkets to effectively and sustainably manage food wastage (Aggarwal et al. 2024). This study offers a blockchain system based on smart contracts to encourage cooperation between stakeholders and supermarkets to curb food wastage and encourage sustainability. Smart contracts are one of the notable features of the blockchain system that enable the enforcement of contracts automatically once the conditions are met. This study discusses the advantages of smart contracts to streamline the management of food wastage in supermarkets to ensure efficiency, accountability, and transparency along the supply chain (Schmelz et al. 2019). This study examines how the application of blockchain technology can address the requirements of hospital waste management. This is achieved through a comprehensive systematic literature review to ascertain and critically assess the application of blockchain within this sector. The applications are categorized into various steps that encompass the generation of the waste, segregation and packaging, containers for storage, collection, transient storage, treatment, transport (on-site and off-site), final disposal, training hospital staff, regulations compliance, sewerage handling, use of energy, and recycling and reuse of the waste. This study also provides the current challenges and limitations within each step, identifies research gaps, and offers future directions to integrate the use of blockchain technology effectively within hospital waste management (Bamakan et al. 2022). This chapter delves into the challenges of implementing blockchain technology in the management of waste, providing valuable insights into its practical use. It presents successful uses of the technology within the sector, noting how it has the capability to promote greater transparency, accountability, and care for the environment through tracking. The argument presented supports the use of blockchain solutions to streamline the use of waste management to promote sustainable development (Kumar et al. 2024). A blockchain-based food traceability system enhances transparency to effectively fulfill the basic food necessities of the beneficiaries. The proposed model offers policymakers the ability to generate an extensive understanding of the prevailing operational issues and provides valuable recommendations to make wise judgments to tackle the alarming issue of food insecurity (Gupta & Shankar, 2024). This study presents a framework for an household water treatment (HWT) system based on blockchain to enable government regulators to gain information that is relevant to them and enhance the efficiency of HWT. The system is described from various perspectives, including infrastructure, blockchain services, functions, and the role of the users, based on six essential information managing functions. This study also discusses the benefits of using blockchain to manage HWT and the challenges that need to be addressed. This research improves the application of blockchain to solid waste management through embedding it in the management of HWT, making valuable theoretical and practical contributions (Song et al. 2022). This study models blockchain technology using Bitcoin-based single and interval-valued neutrosophic graphs to analyze transaction reliability (Nagarajan et al., 2019). This study develops a fuzzy inventory model for NVOCC returnable containers with price-dependent demand, incorporating empty container repositioning to address import–export imbalances (Rajeswari et al. 2021). This work presents a consistency- and consensus-driven group decision-making approach using NMPRs and INMPRs, supported by goal programming models to manage preference consistency (Kanchana et al., 2024). © 2026 selection and editorial matter, Deivanayagampillai Nagarajan, Dragan Pamucar, Zarife Zararsız; individual chapters, the contributors.",Scopus,SEARCH_020b
Moroccan Dam level dataset: A high resolution satellite-based monitoring dataset for Moroccan Dams,Ouargani Y.; Khattabi E.; Amine F.-E.M.,2026,10.1063/12.0044636,https://www.scopus.com/pages/publications/105046770956?origin=resultslist,"Water reservoirs are crucial for hydropower, irrigation, and urban water supply within the Water-Energy-Food (WEF) Nexus. However, real-time monitoring is limited due to sparse in-situ data and climate variability. We present Moroccan Dam Level Dataset, a publicly available dataset combining high-resolution satellite imagery and water level data from Morocco's official dam level platform. The dataset offers multi-temporal observations of reservoir dynamics. It provides spatially and temporally detailed insights for water resource management, renewable energy integration, and smart grid systems. Covering 31 major dams out of 65, the dataset spans 165 days, providing 5,115 dam-observation days and 1,023 aerial images. Each record includes Sentinel-2 optical imagery, official water level data, and geospatial metadata. The dataset represents a cumulative maximum capacity of 3.306 billion m³. The Moroccan Dam Level Dataset is an open-access resource designed to advance climate adaptation, water governance, and energy research.  © 2026 Author(s).",Scopus,SEARCH_020b
Whose crisis is it? Local experiences and health governance in the era of polycrisis,Nzinga J.M.; Kok M.; Raven J.; Taegtmeyer M.,2026,10.1136/bmjgh-2026-023610,https://www.scopus.com/pages/publications/105038227579?origin=resultslist,"The concept of polycrisis has gained traction to describe the interconnected shocks—pandemics, climate-related disasters, conflict and economic instability—shaping global risk. Yet for many communities in low-income settings, such entanglements are not new but reflect long-standing conditions of permacrisis. We advance a situated perspective that examines how global shocks intersect with pre-existing local vulnerabilities, drawing on examples from Somalia, northern Kenya, Zimbabwe and Lebanon. These cases show that crises are experienced unevenly and simultaneously across systems of food, water, livelihoods, health and security, raising the question: whose crisis is it?We argue that responding to polycrisis requires moving beyond siloed notions of ‘health systems’ towards integrated systems for health, supported by multisectoral governance at national and especially local levels. Practical components include shared early-warning triggers, clear cross-sector roles, flexible local financing and co-produced planning with communities. For research, this perspective redirects attention to how interconnected systems shape risk, resilience and equity, and how coordinated arrangements can be designed, tested and strengthened. A systems-for-health approach offers a more realistic and context-grounded pathway for navigating overlapping crises in settings where disruptions have become the norm. © Author(s) (or their employer(s)) 2026. Re-use permitted under CC BY-NC. No commercial re-use. See rights and permissions. Published by BMJ Group. This is an open access article distributed in accordance with the Creative Commons Attribution Non Commercial (CC BY-NC 4.0) license, which permits others to distribute, remix, adapt, build upon this work non-commercially, and license their derivative works on different terms, provided the original work is properly cited, appropriate credit is given, any changes made indicated, and the use is non-commercial. See: https://creativecommons.org/licenses/by-nc/4.0/.",Scopus,SEARCH_020b
Assessing the Potential and Utilization of Renewable Energy for Sustainable Building Services Systems,Ebenehi I.Y.; Diwa B.B.; Zakari M.,2026,10.1007/978-3-032-08992-2_47,https://www.scopus.com/pages/publications/105036375680?origin=resultslist,"The rise in demand for sustainable energy in institutional buildings has driven increasing interest in renewable energy solutions, particularly in developing countries. This study assesses the potential and utilization of renewable energy in the building services systems of Federal Polytechnic Bauchi, Nigeria, focusing on lighting, electricity supply, heating, ventilation and air conditioning (HVAC), water supply, and communication systems. A quantitative research design was adopted, employing a structured questionnaire developed through expert review and pilot testing to ensure validity and reliability. Data were collected from 276 respondents, comprising academic staff, technical staff, administrative staff, and students, resulting in a 76.7% response rate. Descriptive statistics were used to summarize the data, while comparative analysis provided deeper insight into variations across service categories. Results indicate that solar power is the most available and utilized renewable energy source, primarily for lighting, electricity supply, and communication systems, while HVAC and hot water services remain underutilized. Major barriers to adoption include high initial costs, lack of technical expertise, inadequate infrastructure, and maintenance challenges. The study highlights the untapped potential for expanding solar, wind, and biomass applications within the institution. Practical implications include guiding facility managers and policymakers in prioritizing investment, capacity building, and infrastructure upgrades. Theoretically, the findings contribute to sustainable energy adoption models by integrating contextspecific barriers and potentials in a tertiary education setting. This research advances knowledge on renewable energy integration in Nigerian higher education institutions and offers a framework for scaling adoption in similar contexts. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2026.",Scopus,SEARCH_020b
HARNESSING SOCIO-CULTURAL PRACTICES OF SHANTY DWELLERS FOR INCLUSIVE URBAN DEVELOPMENT IN SRI LANKA: EVIDENCE FROM WATTALA,Herath O.; Wijesinghe M.; Thathsara R.,2026,10.31705/WCS.2026.65,https://www.scopus.com/pages/publications/105046347907?origin=resultslist,"The fast urbanization in Sri Lanka has aggravated social-spatial disparities, and especially among the shanty population, who continue to be disadvantaged in the formal urban planning process despite their socio-cultural input to the urban life. The paper explores how the socio-cultural life of shanty residents in Wattala can be utilized to harness inclusivity in urbanization and help in achieving sustainable development goal 11 (SDG 11): Sustainable Cities and Communities. A mixed research design was chosen, involving quantitative survey data from 150 respondents and qualitative data to be collected through focus groups and interviews with key informants, policy makers, urban planners, and community representatives. Participation and exclusion patterns, as well as community resilience, were analysed using descriptive statistical analysis and thematic interpretation. The results show that social cohesiveness is high in informal settlements, with 69 percent of the residents ready to engage in community-based sustainability projects. The paper also singles out fundamental infrastructural issues, such as a lack of clean water, sanitation, and electricity, that are closely linked to informational and institutional obstacles. Informal settlements have high levels of mutual support, adaptive coping, and collective agency despite these limitations, which can be utilized in participatory urban governance. The paper proposes that, to attain inclusive urban sustainability, infrastructural investment alone is insufficient; there should also be awareness-raising, educational empowerment, and behaviour change among policymakers and communities. © 2026, Ceylon Institute of Builders. All rights reserved.",Scopus,SEARCH_020b
"Food from the Sea: Valuing the Provisioning Ecosystem Service of Small-Scale Fisheries in Tabasco, Mexico",Mesa-Jurado M.A.; Palacios-Hernández J.M.; Espinoza-Tenorio A.; Suárez-García S.M.,2026,10.1007/978-3-032-02621-7_16,https://www.scopus.com/pages/publications/105032499544?origin=resultslist,"Marine-coastal ecosystems provide vital services, with fisheries playing a crucial role in ensuring food security, alleviating poverty, and generating employment opportunities in rural areas. For many coastal families, small-scale fishing is their primary source of food and income. However, in regions of the Gulf of Mexico, these ecosystems have been severely degraded by pollution, wastewater discharges, and the expansion of oil and gas extraction. This chapter estimates the economic value of the food provisioning ecosystem service derived from self-consumption fishing in two coastal communities of Tabasco, Mexico. Located near the Pantanos de Centla Biosphere Reserve, these communities are highly dependent on small-scale fisheries and increasingly exposed to the impacts of oil industry expansion and climate change. Data were collected from October 2017 to May 2018 through self-consumption records, local market prices, and interviews with fishers. Results show that food provision accounts for about 31% of monthly per capita income, highlighting the central role of subsistence fishing in household well-being and community resilience. As a baseline before the Dos Bocas refinery construction (August 2019), this study emphasizes the urgent need for sustainability pathways, ones that recognize fishers’ rights, ensure access to healthy ecosystems, and integrate community voices into environmental governance and coastal development planning. © The Editor(s) (if applicable) and The Author(s), under exclusive license to Springer Nature Switzerland AG 2026.",Scopus,SEARCH_020b
Integrating Artificial Intelligence and Smart Materials into Critical Infrastructures,Vaseashta A.; Bancilă R.; Radu D.,2026,10.1007/978-3-032-34174-7_57,https://www.scopus.com/pages/publications/105048770245?origin=resultslist,"The increasing need for efficient, resilient, and sustainable critical infrastructure (CI) is guiding the convergence of two of the most transformative technologies–Artificial Intelligence (AI) and smart materials. This study analyzes their integration in CI across multiple sectors using a multisectoral case study approach covering transportation systems, power grids, water and wastewater networks, and buildings. Inspired by real-world applications, this study demonstrates how the empirical conjoinment of AI’s analytical capabilities and the responsive properties of smart materials enables systems that are inherently self-aware, adaptive, agile, and resilient. The findings from case studies show significant performance gains, viz., AI-enabled traffic optimization reduces congestion and emissions by 25–40%; predictive maintenance prevents up to 72% of failures while lowering costs by 30–48%; and self-healing materials extend asset lifecycles by 25–40%. This integration, however, also introduces challenges, including data interoperability issues, cybersecurity vulnerabilities, and regulatory gaps. Greater reliance on automation can increase exposure to cyberattacks, data breaches, and unforeseen system deviations. AI systems are trained to anticipate failures and adjust dynamically. Successful adoption requires a multidisciplinary strategy that couples technical innovation with strong governance, continuous risk assessment, and stakeholder collaboration. With proper safeguards, AI can substantially enhance CI reliability, efficiency, and adaptability. Ultimately, the strategic convergence of AI and smart materials represents a paradigm shift in civil engineering, enabling real-time data analysis, predictive maintenance, automated decision-making, and rapid anomaly detection. Such insights are crucial for guiding engineers, policymakers, and CI managers in advancing the development of intelligent and resilient infrastructure systems. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2026.",Scopus,SEARCH_020b
PescIA: A Chatbot Applied to Specialized Courses in the Fishing Field,Flores M.F.; de Fraga A.P.; de Oliveira J.P.M.; Machado A.; Maran V.,2026,10.5220/0014921500004021,https://www.scopus.com/pages/publications/105045118239?origin=resultslist,"The Brazilian fishing sector is heavily regulated, requiring vessels to meet a series of registrations, certifications, and hygiene and sanitation standards to operate and market fish, especially when there is interest in accessing foreign markets. Despite the existence of open courses and training initiatives, many fishing workers still face difficulties in understanding and applying these regulations, partly due to the complexity of the rules and the heterogeneous profile of the public involved. In this scenario, this study proposes the use of an Artificial Intelligence (AI)-based chatbot as a learning support tool in the context of hygiene and sanitation courses, offering quick answers, simplified language, and organization of regulatory content. The proposal was developed taking as a reference the distance learning course, which uses the National Platform of the Fish Industry (PNIP) for practical activities. A functional prototype was implemented to simulate the use of the chatbot in the Virtual Learning Environment, demonstrating how it can assist in understanding topics such as regulations, best practices on board, fish transport, and legislative updates. It is believed that the solution can reduce recurring doubts, facilitate access to critical information, and support the training of professionals in the sector. To evaluate the proposal, it is intended to conduct tests with users in real-world consultation scenarios, as well as collect perceptions on usability, clarity of responses, and impact on learning. © 2026 by SCITEPRESS – Science and Technology Publications, Lda.",Scopus,SEARCH_020b
Climate Futures Across Disciplines: A Next Generation Approach,Samuel S.A.; Beardsworth R.; Spaiser V.,2026,10.4324/9781003583813,https://www.scopus.com/pages/publications/105039739286?origin=resultslist,"Climate Futures Across Disciplines explores the multifaceted nature of climate futures, showcasing how early-career researchers are helping to pioneer what innovation in academia might look like. The volume shows how emerging scholars can sustain disciplinary rigour while engaging wider ecological, political, societal, and perceptual concerns. Instead of treating climate change purely as scientific or policy analysis, the book approaches future-oriented thinking as a domain of imagination, design, and governance. Initial chapters translate climate change into lived or felt experience through creative performance, visual practice, and palaeoclimate analogues, then move to infrastructure design, fair transport decarbonisation, renewable energy markets, and inclusive water governance. The final section considers governance, law, and institutional responsibility, illustrating how climate futures unfold in sanitation systems, mining towns, carbon markets, and environmental rights frameworks. Throughout, contributors emphasise that climate futures are lived, negotiated, and unevenly experienced. Their analyses foreground justice, lived experience, and practical insight, while recognising the need for future research that connects grounded practices to accelerating risks and inequalities. Breaking academic barriers to inspire new and innovative research approaches, this book will be of interest to students and scholars of social justice, environmental justice, climate justice, and human rights, as well as to policymakers, activists, NGOs, and public interest lawyers. © 2026 selection and editorial matter, Susan Ann Samuel, Richard Beardsworth, and Viktoria Spaiser; individual chapters, the contributors. All rights reserved.",Scopus,SEARCH_020b
